id,months,offer,phone,multiple,internet_type,gb_mon,security,backup,protection,support,unlimited,contract,paperless,payment,monthly,total_revenue,satisfaction,churn_value,churn_score,cltv
6861-XWTWQ,7,None,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,965.8900000000001,2,1,90,2487
4283-FUTGF,19,None,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1790.5700000000002,3,1,65,3715
2397-BRLOM,8,None,Yes,No,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,799.37,1,1,91,3443
8510-AWCXC,13,Offer D,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1401.9599999999998,1,1,65,3269
8225-BTJAU,10,Offer D,Yes,No,Fiber Optic,18,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,868.65,1,1,87,3856
1724-BQUHA,5,None,Yes,No,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,706.3,2,1,66,2718
4826-XTSOH,1,None,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,124.83,1,1,96,4843
2408-WITXK,10,Offer D,No,No,DSL,4,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,1,1,92,3244
2634-HCZGT,53,None,Yes,Yes,Cable,6,Yes,No,No,Yes,No,One Year,Yes,Bank Withdrawal,60.05,4478.16,1,1,77,5271
7503-QQRVF,16,Offer D,Yes,No,Fiber Optic,8,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1596.17,1,1,81,2076
0709-TVGUR,9,None,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,747.6899999999999,1,1,69,3145
3001-CBHLQ,32,Offer C,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,4710.14,1,1,79,3966
4102-OQUPX,1,None,Yes,Yes,Fiber Optic,29,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,121.76,3,1,91,5429
3999-QGRJH,8,None,Yes,No,Fiber Optic,20,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,679.97,1,1,88,3068
2454-RPBRZ,12,Offer D,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1378.7,3,1,90,2709
2265-CYWIV,4,None,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,397.49999999999994,1,1,77,4708
4550-VBOFE,70,None,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,8307.76,1,1,91,5005
7409-KIUTL,1,None,Yes,No,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,99.64,3,1,72,5345
1732-VHUBQ,47,None,Yes,No,Fiber Optic,26,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,4548.91,3,1,82,4457
0679-IDSTG,1,None,Yes,No,Fiber Optic,8,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,106.55,1,1,87,4568
8802-UNOJF,12,Offer D,Yes,No,Cable,7,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,83.8,1408.73,1,1,78,5565
6313-GIDIT,53,None,No,No,DSL,25,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,2834.3900000000003,2,1,65,6280
2845-AFFTX,41,None,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,5175.38,1,1,76,4726
2815-CPTUL,5,None,Yes,No,Fiber Optic,17,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,330.77,2,1,89,3684
1891-FZYSA,69,None,Yes,Yes,Fiber Optic,4,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,7373.82,1,1,82,6363
9685-WKZGT,14,Offer D,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1225.94,3,1,70,2075
6022-UGGSO,32,Offer C,Yes,No,Fiber Optic,9,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,3295.68,1,1,90,2091
3923-CSIHK,50,None,Yes,No,Cable,24,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3674.85,3,1,94,5746
3677-IYRBF,2,None,No,No,DSL,13,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,1,1,90,4002
8118-LSUEL,23,None,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,2888.76,1,1,79,5507
5277-ZLOOR,2,Offer E,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.55,198.42999999999998,3,1,86,5512
4248-HCETZ,30,Offer C,Yes,No,Fiber Optic,4,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2552.05,3,1,73,2174
9174-FKWZE,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.45,42.370000000000005,1,1,78,3848
5307-DZCVC,32,Offer C,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.95,4195.0,3,1,74,2431
8679-JOEVF,16,None,Yes,No,DSL,16,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.4,1613.1799999999998,1,1,87,5556
4803-AXVYP,38,Offer C,Yes,Yes,Fiber Optic,2,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,5535.07,1,1,91,3474
5649-ANRML,2,Offer E,Yes,No,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.1,206.17000000000002,3,1,90,4486
7395-IGJOS,17,None,Yes,No,Fiber Optic,16,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.5,1490.7,2,1,79,3443
7890-VYYWG,3,Offer E,No,No,DSL,20,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,1,1,89,3766
9907-SWKKF,1,Offer E,No,No,DSL,21,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,1,1,65,4842
6397-JNZZG,43,Offer B,No,No,DSL,21,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,1,1,85,2573
7779-LGOVN,10,None,Yes,Yes,Cable,4,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.65,1321.65,1,1,84,4990
9710-ZUSHQ,37,Offer C,Yes,Yes,Fiber Optic,2,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,5605.2,1,1,92,5849
3902-FOIGH,12,None,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1800.55,1,1,68,3967
3318-OSATS,35,Offer C,Yes,Yes,Fiber Optic,29,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,95.45,4782.55,2,1,91,2080
2636-ALXXZ,1,Offer E,Yes,No,Fiber Optic,10,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,115.39999999999999,2,1,74,2151
9885-CSMWE,1,Offer E,Yes,No,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,96.82000000000001,1,1,67,2139
8058-JMEQO,9,Offer E,Yes,Yes,Fiber Optic,21,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.45,878.69,3,1,95,3543
7657-DYEPJ,38,Offer C,Yes,No,Cable,30,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,2715.85,3,1,82,2645
8276-MQBYC,51,Offer B,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.8,5907.29,2,1,81,6204
6015-VVHHE,5,None,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.15,655.2,3,1,96,2516
2516-VQRRV,2,None,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.45,205.32,3,1,65,3350
7580-UGXNC,2,None,Yes,No,DSL,6,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,54.85,155.68,1,1,96,3016
5178-LMXOP,1,None,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,99.99,1,1,70,5795
7056-IMHCC,53,Offer B,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,5970.219999999999,1,1,94,5884
8749-JMNKX,51,Offer B,Yes,Yes,Fiber Optic,30,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,5880.09,1,1,83,4788
0917-EZOLA,72,None,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,8124.11,3,1,74,5925
8414-MYSHR,5,None,Yes,No,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.4,472.7,1,1,78,2834
4988-IQIGL,1,None,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,103.83999999999999,3,1,92,4403
4706-AXVKM,11,None,Yes,Yes,Fiber Optic,5,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.8,951.95,2,1,67,5118
5889-JTMUL,50,Offer B,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.05,6516.7,3,1,92,5863
9026-RNUJS,5,None,Yes,No,DSL,28,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,330.7,1,1,81,4618
1624-NALOJ,5,None,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,684.4000000000001,1,1,88,2960
6210-KBBPI,9,None,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,99.45,1015.3399999999999,1,1,93,2313
2260-USTRB,2,None,Yes,No,Fiber Optic,28,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,135.05,1,1,67,2767
8623-TMRBY,51,Offer B,Yes,Yes,Cable,22,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.2,6368.63,2,1,74,6245
6900-PXRMS,26,Offer C,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,105.75,2833.01,1,1,91,3157
3346-BRMIS,18,None,No,No,DSL,12,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7,2,1,92,2167
2722-JMONI,1,Offer E,Yes,No,Cable,9,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,73.78999999999999,1,1,76,4989
7579-OOPEC,2,Offer E,Yes,No,DSL,20,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,50.15,128.82,1,1,78,5461
1771-OADNZ,29,Offer C,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.9,3821.22,3,1,95,2151
0612-RTZZA,1,Offer E,No,No,DSL,15,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,2,1,87,4628
4433-JCGCG,46,Offer B,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.0,4926.610000000001,1,1,88,2436
9488-HGMJH,1,Offer E,Yes,No,Fiber Optic,22,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,115.9,3,1,85,5287
4818-QIUFN,20,None,Yes,Yes,Fiber Optic,5,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1757.3000000000002,1,1,95,4997
6961-VCPMC,46,Offer B,Yes,No,Fiber Optic,3,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.4,5861.719999999999,3,1,75,4876
4424-TKOPW,2,None,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,247.13,1,1,70,4998
4201-JMNGR,1,Offer E,Yes,No,Cable,22,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,82.02,1,1,87,5527
1866-RZZQS,41,Offer B,Yes,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.4,5912.21,1,1,91,2169
8631-NBHFZ,66,None,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,79.4,7286.58,1,1,73,5910
4958-XCBDQ,35,Offer C,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,4885.45,3,1,92,3689
8337-UPOAQ,10,None,Yes,Yes,Fiber Optic,24,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,1083.1,2,1,76,5124
6712-OAWRH,26,Offer C,Yes,No,Fiber Optic,27,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,3253.7400000000002,3,1,76,5154
5914-DVBWJ,18,None,Yes,Yes,Fiber Optic,21,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1548.33,1,1,91,5145
8644-XLFBW,1,Offer E,Yes,No,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,100.11000000000001,2,1,84,5674
1833-VGRUM,1,Offer E,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,123.15,2,1,71,4684
8374-XGEJJ,43,Offer B,Yes,Yes,Fiber Optic,20,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,5882.15,1,1,87,3123
6946-LMSQS,25,Offer C,Yes,Yes,Fiber Optic,25,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.05,3018.2,1,1,90,2673
4039-HEUNW,36,None,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,4034.06,3,1,82,4652
0812-WUPTB,1,Offer E,Yes,No,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,120.44999999999999,2,1,69,3022
2403-BCASL,41,Offer B,Yes,Yes,Cable,29,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.95,6381.539999999999,2,1,93,3711
3871-IKPYH,1,None,Yes,No,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.1,85.28999999999999,3,1,83,2767
1304-NECVQ,2,Offer E,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,237.47000000000003,2,1,92,5203
5655-JSMZM,49,Offer B,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,6303.889999999999,2,1,74,5904
4505-EXZHB,6,Offer E,Yes,No,Fiber Optic,27,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,74.4,507.56,1,1,91,3964
8972-HJWNV,7,Offer E,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,796.86,1,1,80,5245
2860-RANUS,20,Offer D,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2313.3,1,1,75,3336
0406-BPDVR,54,Offer B,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,One Year,Yes,Credit Card,101.5,7181.56,2,1,68,6405
5276-KQWHG,2,Offer E,Yes,No,Fiber Optic,21,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,162.29000000000002,3,1,74,4596
9667-EQRXU,30,None,No,No,Cable,7,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,40.3,1272.95,2,1,94,3016
0946-CLJTI,58,Offer B,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5997.04,1,1,91,4662
0324-BRPCJ,68,None,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,8302.09,1,1,70,4481
9189-JWSHV,24,None,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2585.17,2,1,91,4937
0576-WNXXC,27,None,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,3576.43,1,1,75,2999
5482-PLVPE,2,None,No,No,DSL,11,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,1,1,72,3278
4902-OHLSK,29,None,Yes,Yes,Fiber Optic,16,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.65,3471.17,1,1,93,4235
0495-ZBNGW,5,None,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.9,397.25,2,1,90,4324
2357-COQEK,28,None,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.3,3678.57,2,1,78,4136
2034-CGRHZ,24,None,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2574.22,3,1,66,5245
9360-AHGNL,43,Offer B,Yes,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,109.55,5206.5,2,1,69,5863
5485-WUYWF,2,None,Yes,No,Cable,24,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,105.69,1,1,87,4522
2632-UCGVD,66,None,Yes,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,100.05,10162.0,2,1,72,4512
6425-YQLLO,66,None,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,105.95,8806.75,2,1,86,6117
2091-RFFBA,31,None,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2695.48,1,1,75,2560
6899-PPEEA,37,None,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.55,3702.4,2,1,81,4448
4597-NUCQV,24,None,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3135.67,3,1,87,4287
3754-DXMRT,2,None,Yes,No,DSL,25,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,179.97,2,1,86,5655
7130-VTEWQ,8,None,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,716.65,3,1,92,4174
7903-CMPEY,1,None,Yes,Yes,Fiber Optic,21,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,97.81,1,1,87,4138
1704-NRWYE,9,None,Yes,No,Fiber Optic,2,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,1141.71,2,1,71,5242
7481-ATQQS,49,Offer B,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,6714.970000000001,2,1,70,5651
0023-HGHWL,1,None,No,No,Cable,9,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.1,25.1,3,1,85,5437
1792-UXAFY,17,Offer D,Yes,No,Fiber Optic,28,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,2013.19,1,1,89,5082
6161-UUUTA,3,None,Yes,No,Fiber Optic,3,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,269.84,2,1,90,4367
6543-XRMYR,30,None,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,4355.65,1,1,69,3548
2479-BRAMR,41,Offer B,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,5152.99,1,1,71,4995
3714-JTVOV,42,Offer B,Yes,No,Fiber Optic,21,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3351.2000000000003,1,1,94,2322
8580-QVLOC,72,None,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,92.45,8295.69,1,1,78,5697
2012-NWRPA,11,Offer D,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1145.28,3,1,71,3172
8808-ELEHO,8,None,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,626.11,1,1,72,3812
9058-CBREO,1,None,Yes,Yes,Cable,2,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,73.11,1,1,95,3357
8063-GBATB,27,None,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,3128.84,1,1,80,5172
1069-XAIEM,1,None,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,101.42,1,1,96,2975
6987-XQSJT,54,None,Yes,Yes,Fiber Optic,10,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,6841.83,1,1,78,5684
0722-TROQR,4,None,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,426.67,1,1,78,2122
6402-ZFPPI,25,None,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.8,3572.7,1,1,94,4969
9965-YOKZB,9,None,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,880.51,1,1,71,3723
0504-HHAPI,27,None,Yes,Yes,Fiber Optic,11,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,88.3,2925.13,3,1,96,2420
3791-LGQCY,56,None,Yes,Yes,Cable,29,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.65,7711.41,1,1,85,4803
8166-ZZTFS,66,None,Yes,Yes,Cable,3,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,6697.3,3,1,94,4400
2956-GGUCQ,24,None,Yes,Yes,Fiber Optic,22,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1821.45,1,1,65,3079
2778-OCLGR,24,None,No,No,DSL,5,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,1,1,89,4591
7067-KSAZT,65,None,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,8194.65,1,1,69,5965
9300-AGZNL,1,None,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,115.85,1,1,67,4176
1112-CUNAO,15,Offer D,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1489.15,2,1,91,2668
3389-YGYAI,8,None,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,1190.83,3,1,72,5546
3070-DVEYC,7,None,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,Month-to-Month,No,Credit Card,73.75,771.9499999999999,2,1,84,5638
5707-ORNDZ,9,Offer E,Yes,Yes,DSL,7,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.55,516.1,1,1,79,4656
8696-JKZNU,37,Offer C,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.25,3838.7000000000003,3,1,91,5859
2055-PDADH,3,Offer E,Yes,No,Fiber Optic,3,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.4,211.48,3,1,67,2491
2302-ANTDP,48,None,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,117.45,7504.82,1,1,67,5915
5233-GEEAX,8,Offer E,No,No,DSL,4,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,29.4,221.9,1,1,85,5971
7137-RYLPP,37,Offer C,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,4895.72,2,1,86,4712
3957-LXOLK,28,Offer C,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,3423.26,1,1,83,5030
5281-BUZGT,36,Offer C,Yes,Yes,Fiber Optic,23,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,4026.58,1,1,92,5692
2718-GAXQD,4,Offer E,Yes,No,Cable,52,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.0,350.12,1,1,92,4797
3217-FZDMN,8,Offer E,Yes,No,Fiber Optic,8,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,94.45,784.63,1,1,83,3676
7480-QNVZJ,50,None,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.7,5762.7,3,1,73,4287
7124-UGSUR,61,None,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,104.4,8546.71,1,1,84,4412
1862-SKORY,40,None,No,No,Cable,3,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.3,1637.4,3,1,91,2296
4816-JBHOV,2,Offer E,Yes,No,Cable,20,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.7,176.56,1,1,91,4618
3247-ZVOUO,10,Offer D,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.55,911.85,1,1,81,3336
1268-ASBGA,16,Offer D,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,85.35,1534.0300000000002,2,1,66,5769
4713-LZDRV,2,Offer E,Yes,No,Cable,30,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,258.87,3,1,94,4322
4325-NFSKC,19,Offer D,Yes,Yes,Fiber Optic,25,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,2194.2799999999997,1,1,87,2373
6502-HCJTI,7,None,Yes,Yes,Fiber Optic,17,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.7,741.0,1,1,75,3591
8258-GSTJK,3,None,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,382.77,1,1,96,3128
