Punto de Entrada,Nombre Formulario,NIT,Fecha de Corte,El Máximo Órgano Social aprobó distribuir utilidades del ejercicio inmediatamente anterior,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del Revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
Plenas-Individuales,Carátula,800021013,2020-12-31,NO,,CENTRO ACEROS S.A.S,"COMPRA, VENTA, IMPORTACION, EXPORTACION Y TRANSFORMACION DE TODO TIPO DE PRODUCTOS SIDERURGICOS Y FERROSO",C2821 - Fabricación de maquinaria agropecuaria y forestal,01. ANUAL,1987-12-02,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 80 SUR 47F-55,ANTIOQUIA,SABANETA-ANTIOQUIA,CALLE 80SUR 47F-55,ANTIOQUIA,SABANETA-ANTIOQUIA,3012244,3113723513,info@centroaceros.com,71119,,,SI,SI,PWC CONTADORES Y AUDITORES LTDA,SI,02. CON SALVEDAD,NO,,,NO
Plenas-Individuales,Carátula,800021137,2020-12-31,NO,,AGRICOLA SARA PALMA S.A.,"SIEMBRA, PRODUCCION Y CULTIVO DE PRODUCTOS AGRICOLAS",A0122 - Cultivo de plátano y banano,01. ANUAL,1987-12-14,2037-11-30,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Calle 52 No. 47 - 42 piso 14,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Calle 52 No. 47 - 42 piso 14,ANTIOQUIA,MEDELLIN-ANTIOQUIA,5135259,3155121798,facturaelectronica@sarapalma.com.co,21-116447-04,,,SI,SI,KMPG S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800021308,2020-12-31,NO,,DRUMMOND LTD,"Desarrollar actividades de exploración, instalación, explotación y comercialización de minas de carbón y de hidrocarburos líquidos y gaseosos en general, incluyendo gas metano asociado al carbón en Colombia y demás actividades relacionadas que pudieran ser necesarias incluyendo, pero sin limitarse a ello, a la instalación y operación de medios de transporte y otras infraestructuras.",B0510 - Extracción de hulla (carbón de piedra),01. ANUAL,1987-09-24,2100-12-31,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 72 10-07 OFICINA 1302,BOGOTA D.C.,BOGOTA D.C.,CALLE 72 10-07 OFICINA 1302,BOGOTA D.C.,BOGOTA D.C.,5871000,3008667868,apoveda@drummondltd.com,307083,1000 URBAN CENTER DR SUITE 300 BIRMINGHAM ALABAMA 35242,249 - ESTADOS UNIDOS,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800021596,2020-12-31,SI,3696990.0,QUANTUM SAS,CULTIVO DE CAÑA DE AZUCAR,A0124 - Cultivo de caña de azúcar,01. ANUAL,1987-12-18,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRETERA PALMIRA PRADERA KM 6.5,VALLE,PALMIRA-VALLE,CARRETERA PALMIRA PRADERA KM 6.5,VALLE,PALMIRA-VALLE,2756951,3108227446,quantum@quantum.net.co,16354,,,SI,SI,RSM CA SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800021599,2020-12-31,NO,,COLIBRI FLOWERS SA,EFECTUAR OPERACIONES DE COMERCIO EXTERIOR Y PRINCIPLAMENTE ORIENTAR SUS ACTIVIDADES HACIA LA PROMOCION Y COMERCIALIZACION DE PRODUCTOS COLOMBIANOS EN LOS MERCADOS EXTERNOS,A0125 - Cultivo de flor de corte,01. ANUAL,1987-12-12,2050-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM 8 VIA FACATATIVA EL ROSAL,CUNDINAMARCA,FACATATIVA-CUNDINAMARCA,KM 8 VIA FACATATIVA EL ROSAL,CUNDINAMARCA,FACATATIVA-CUNDINAMARCA,8911980,3152220917,CONTABILIDAD@COLIBRIFLOWERS.COM,111463,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800022051,2020-12-31,NO,,AGROPECUARIA LOS CUNAS S.A.S,EXPLOTACIÓN Y APROVECHAMIENTOS DE NEGOCIOS AGROPECUARIOS EN GENERAL,A0122 - Cultivo de plátano y banano,01. ANUAL,1987-12-28,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 43A 19-17 OF 1006 BRR EL POBLADO,ANTIOQUIA,MEDELLIN-ANTIOQUIA,APARTADO-KM 1 SALIDA HACIA TURBO BODEGASTROPYCENTRO,ANTIOQUIA,APARTADO-ANTIOQUIA,3197060,3007771694,tramites@gruposantamaria.com.co,170,,,SI,SI,MASO CONSULTORES ASOCIADOSY CIA S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800022398,2020-12-31,NO,,FLORES DE TENJO SAS CI,CULTIVO DE FLOR DE CORTE,A0125 - Cultivo de flor de corte,01. ANUAL,1987-12-29,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 29 16 04,ANTIOQUIA,LA-CEJA-ANTIOQUIA,CL 29  16 04,ANTIOQUIA,LA-CEJA-ANTIOQUIA,5550140,3223498373,contadora@fesmeralda.com,132393,,,SI,SI,COMPAÑIA EUROAMERICANA DE AUDITORIA Y CONSULTORIA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800023543,2020-12-31,NO,,ACEITAR LTDA,"EFECTUAR TODA CLASE DE IMPORTACIONES EXPORTACIONES Y COMERCIALIZACION DE PRODUCTOS, BIENES Y SERVICOS EFECTUAR TODA CLASE DE IMPORTACIONES Y","G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",01. ANUAL,1988-01-28,2038-01-19,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV CALLE 127 N° 20-79,BOGOTA D.C.,BOGOTA D.C.,AV CALLE 127 N° 20-79,BOGOTA D.C.,BOGOTA D.C.,6373488,3187084988,CONTABILIDAD@ACEITAR.COM,315386,,,SI,SI,ALONSO ASOCIADOS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800023551,2020-12-31,NO,,CI INTERAMERICAN CONMINAS SAS,COMERCIALIZADORA INTERNACIONAL  DE CARBON Y COQUE,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",01. ANUAL,1988-01-26,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 13 93  19 OF 203,BOGOTA D.C.,BOGOTA D.C.,CR 13 93  19 OF 203,BOGOTA D.C.,BOGOTA D.C.,6220513,3156013079,contabilidad@conminas.com,2291629,,,SI,SI,SAENZ AUDITORES CONSULTORES SAS,SI,04. NEGATIVO,NO,,,NO
Plenas-Individuales,Carátula,800023622,2020-12-31,NO,,FLORES SILVESTRES S.A.,CORTE DE FLORES FRESCAS BAJO CUBIERTA,A0125 - Cultivo de flor de corte,01. ANUAL,1988-01-20,2038-01-20,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 33 7 12,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CARRERA 33 7 12,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2662800,3205993557,DIRECTORCONTABILIDAD@SILVESTRES.COM,21-117129-04,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800024265,2020-12-31,SI,0.0,EDITORIAL SANTILLANA SAS,"objeto exclusivo la edición de libros,revistas, folletos o coleccionables seriados de carácter científico ocultural. En desarrollo de dicho objeto social podrá comercializar ydistribuir nacional e internacionalmente sus productos",J5811 - Edición de libros,01. ANUAL,1998-01-27,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cra 11A No 98-50 Ofc 501,BOGOTA D.C.,BOGOTA D.C.,Cra 11A No 98-50 Ofc 501,BOGOTA D.C.,BOGOTA D.C.,7057777,3154984199,mcifuentes@santillana.com,316332,,,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,800025839,2020-12-31,NO,,"VILLEGAS Y CIA S. EN C.S., EN REORGANIZACION",TRILLA DE CAFE,C1061 - Trilla de café,01. ANUAL,1988-02-12,2030-02-12,ACUERDO DE REORGANIZACION,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KILOMETRO 3 VIA MARSELLA,RISARALDA,PEREIRA-RISARALDA,KILOMETRO 3 VIA MARSELLA,RISARALDA,PEREIRA-RISARALDA,3298181,3155316075,contabilidad@villegasycia.com,4683506,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800026092,2020-12-31,NO,,H.B FULLER COLOMBIA  S.A.S.,FABRICACION DE OTROS PRODUCTOS QUIMICOS N.C.P.,C2029 - Fabricación de otros productos químicos n.c.p.,01. ANUAL,1987-12-29,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CENTRO CIUDAD KARGA RIONEGRO FASE II 300 MTS GLORIETA AEROPUERTOJMC VIA GUARNE,ANTIOQUIA,RIONEGRO-ANTIOQUIA,CENTRO CIUDAD KARGA RIONEGRO FASE II 300 MTS GLORIETA AEROPUERTO JMC VIA GUARNE,ANTIOQUIA,RIONEGRO-ANTIOQUIA,3788216,3185977454,paula.marin@hbfuller.com,87144,,,SI,SI,OUTSOURCERS DE COLOMBIA SAS,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,800026212,2020-12-31,NO,,RICOH COLOMBIA S.A,Comercio,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,01. ANUAL,1988-02-22,12020-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KR 85 K 46 A 66,BOGOTA D.C.,BOGOTA D.C.,KR 85 K 46 A 66,BOGOTA D.C.,BOGOTA D.C.,5804477,3176479139,Cristhian.hernandez@ricoh-la.com,318232,,,SI,SI,Deloitte & Touche Ltda,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800026696,2020-12-31,SI,600052.0,"FONBIENES, COLOMBIA, S.A. SOCIEDAD ADMINISTRADORA DE PLANES DE AUTOFINANCIAMIENTO COMERCIAL","Administración de planes, conformación de grupos, realización de asambleas, adjudicaciones y entrega de los bienes o servicios, mediante la vinculación de los suscriptores a traves de un contrato de adhesión",N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,01. ANUAL,1987-10-16,2055-07-28,ACTIVA,01. SOCIEDAD ANÓNIMA,03. ADMINISTRADORA DE PLANES DE AUTOFINANCIAMIENTO COMERCIAL - SAPAC,CR 7 No.24 89 P 17,BOGOTA D.C.,BOGOTA D.C.,CR 7 No.24 89 P 17,BOGOTA D.C.,BOGOTA D.C.,4441700,3187168223,fonbienes@fonbienes.com.co,311786,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800026845,2020-12-31,NO,,OCATI SA,COMERCIALIZADOR,G4631 - Comercio al por mayor de productos alimenticios,01. ANUAL,1988-01-10,2030-01-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV PRADILLA 900 ESTE LOC 2015,CUNDINAMARCA,CHIA-CUNDINAMARCA,AV PRADILLA 900 ESTE LOC 2015,CUNDINAMARCA,CHIA-CUNDINAMARCA,8844433,3183402183,gloriaprieto@ocati.com,315269,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800027063,2020-12-31,NO,,ECOE EDICIONES LTDA,"EDICION PRODUCCIÓN COMERCIALIZACIÓN REPRESENTACION DISTRIBUCION DE LIBROS, REVISTAS, FOLLETOS",J5811 - Edición de libros,01. ANUAL,1988-03-07,2045-12-31,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 19 No 63 C 32,BOGOTA D.C.,BOGOTA D.C.,CR 19 No 63 C 32,BOGOTA D.C.,BOGOTA D.C.,2481449,3152692189,contador@ecoeediciones.com,320120,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800027543,2020-12-31,NO,,UNIFLOR SOCIEDAD POR ACCIONES SIMPLIFICADA,PRODUCCION Y EXPORTACION DE FLORES FRESCAS,A0125 - Cultivo de flor de corte,01. ANUAL,1988-01-18,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,VIA RIONEGRO AEROPUERTO KM 5,ANTIOQUIA,RIONEGRO-ANTIOQUIA,VIA RIONEGRO AEROPUERTO KM 5,ANTIOQUIA,RIONEGRO-ANTIOQUIA,4481130,3105056721,omarnarvaez@uniflor.com.co,1270,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800028206,2020-12-31,NO,,"CONSTRUCTORA PARQUE CENTRAL S.A., EN REORGANIZACION","Planeacion,desarrollo,construccion,financiacion,promocion y venta de proyectos de infraestrutura",F4112 - Construcción de edificios no residenciales,01. ANUAL,1988-02-26,2050-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AK 45 108 27 TO 2 OF 703,BOGOTA D.C.,BOGOTA D.C.,AK 45 108 27 TO 2 OF 703,BOGOTA D.C.,BOGOTA D.C.,6399000,3006771058,corporativo@cpc.com.co,320737,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800028773,2020-12-31,NO,,ARENAS BERMUDEZ Y COMPAÑÍA S EN C,"A.- LA EXPLOTACION DE NEGOCIOS DE AGRICULTURA Y GA NADERIA, Y B.- LA PRODUCCION Y COMERCIALIZACION DE PLANTAS VEGETALES.  EN DESARROLLO DE SU OBJETO SOCIAL, LA COMPAÑIA PODRA CELE -BRAR TODA CLASE DE ACTOS O CONTRATOS PARA CUMPLIR CON LAS ACTIVI- DADES CITADAS, ENTRE OTROS: ADQUIRIR, ENAJENAR, GRAVAR, ADMINIS -TRAR Y TOMAR EN ARRENDAMIENTO TODA CLASE DE BIENES MUEBLES O IN - MUEBLES; PARTICIPAR EN SOCIEDADES QUE TENGAN COMO OBJETO SOCIAL - ACTIVIDADES IGUALES, COMPLEMENTARIAS, CONEXAS O SIMILARES A LAS - ATRAS CITADAS; CELEBRAR TODA CLASE DE OPERACIONES DE CREDITO; A - BRIR, MANEJAR Y MANTENER CUENTAS CORRIENTES Y DE AHORROS; GIRAR,- ACEPTAR, ENDOSAR, ASEGURAR, AVALAR, COBRAR Y NEGOCIAR EN GENERAL-TODA CLASE DE TITULOS VALORES.  LA SOCIEDAD PODRA GARANTIZAR O A- VALAR CON SU FIRMA O CON SUS BIENES, OBLIGACIONES DE LOS SOCIOS,O DE TERCERAS PERSONAS.  CORRESPONDE A LOS SOCIOS GESTORES,  AC - TUANDO EN FORMA CONJUNTA, DECIDIR SOBRE ESTA MATERIA.",K6494 - Otras actividades de distribución de fondos,01. ANUAL,1988-03-16,2088-03-16,ACTIVA,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AV CL 85 19 A - 25 OF 101 A,BOGOTA D.C.,BOGOTA D.C.,AV CL 85 19 A - 25 OF 101 A,BOGOTA D.C.,BOGOTA D.C.,7029209,3153358040,milena@bmz.com.co,322366,,,NO,,,,,NO,,,NO
Plenas-Individuales,Carátula,800029447,2020-12-31,NO,,GE ENERGY COLOMBIA SA,Mantenimiento y reparación especializado de maquinaria y equipo,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,01. ANUAL,1987-12-21,2086-12-21,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AK 72 No. 80-94 Ofic. 1201,BOGOTA D.C.,BOGOTA D.C.,AK 72 No. 80-94 Ofic. 1201,BOGOTA D.C.,BOGOTA D.C.,7425660,3166265263,monica.murillo@ge.com,987650,,,SI,SI,KPMG S.A.S.,NO,,NO,,,NO
Plenas-Individuales,Carátula,800029569,2020-12-31,NO,,AUTOSUPERIOR S.A.S,"COMERCIALIZACION E VEHICULOS AUTOMOTORES NUEVOS, VENTA DE REPUESTOS Y SERVICIOS",G4511 - Comercio de vehículos automotores nuevos,01. ANUAL,1988-04-13,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 15 36 101 ACOPI,VALLE,CALI-VALLE,CL 15 36 101 ACOPI,VALLE,CALI-VALLE,6845050,3207277124,contabilidad@autosuperior.com.co,214022-16,,,SI,SI,AUDITORIA Y CONSULTORIA INTEGRAL S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800030412,2020-12-31,SI,750000.0,AKITA MOTOS SA,"La compra, venta, exportación, importación, distribución, comercialización, mantenimiento, permuta, arriendo y producción de bicicletas, motocicletas, motonetas, mototriciclos, motocargueros y de partes, repuestos e insumos para los mismos. La compra, venta, exportación, importación, distribución, comercialización, mantenimiento, permuta, arriendo y producción de bicicletas, motocicletas, motonetas, mototriciclos, motocargueros y de partes, repuestos e insumos para los mismos.","G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",01. ANUAL,1988-02-29,2060-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 43A 19 127 INTERIOR 202,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CARRER 43A  19 127 INTERIOR 202,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2657606,3217604150,contabilidad@akitamotos.com,21-119973-04,,,SI,SI,CONTABLER,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800031797,2020-12-31,NO,,BLASTINGMAR S.A.S EN REORGANIZACION,"LIMPIEZA Y PROTECCION ANTICORROSIVA,CONSTRUCCION Y MTTO OBRA CIVIL,MONTAJE Y MTTO METALMECANICO",F4390 - Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,01. ANUAL,1988-04-26,,ACUERDO DE REORGANIZACION,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 24 1A 24,ATLANTICO,PUERTO-COLOMBIA-ATLANTICO,CRA 24 1A 24,ATLANTICO,PUERTO-COLOMBIA-ATLANTICO,3853980,3185604059,apaez@blastingmar.com,109703,,,SI,SI,CHECK UP AUDITORES S.A.S,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,800031939,2020-12-31,NO,,C I HOSA  S A,"SEMBRAR, EXPLOTAR, CULTIVAR, PROCESAR, DISTRIBUIR, COMPRAR Y VENDER FLORES, LEGUMBRES, PLANTAS, SEMILLAS Y SEMOVIENTES",A0125 - Cultivo de flor de corte,01. ANUAL,1987-12-14,2059-12-15,ACUERDO DE REORGANIZACION,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 92 11 51 OF 302,BOGOTA D.C.,BOGOTA D.C.,CL 92 11 51 OF 302,BOGOTA D.C.,BOGOTA D.C.,6577575,3124494588,pvargas@hosa.com.co,321472,,,SI,SI,BKF INTERNATIONAL S.A.,SI,02. CON SALVEDAD,NO,,,NO
Plenas-Individuales,Carátula,800035290,2020-12-31,NO,,EUROCERAMICA S.A. EN REORGANIZACION,"ELABORACION, PROCESAMIENTO, EMPAQUE, DISTRIBUCION Y ENAJENACION DE PRODUCTOS CERAMICOS Y PARA LA CONSTRUCCION",C2392 - Fabricación de materiales de arcilla para la construcción,01. ANUAL,1988-05-30,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 5 45-32 PATIO BONITO EL POBLADO,ANTIOQUIA,MEDELLIN-ANTIOQUIA,VEREDA LA HONDA,ANTIOQUIA,GUARNE-ANTIOQUIA,5512155,3116353870,notificaciones@euroceramica.com,3788,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800035713,2020-12-31,NO,,DIMA JUGUETES SAS,Comercio al por mayor de otros utensilios domésticos n.c.p.,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,01. ANUAL,1988-05-05,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,PAR EMPRESARIAL SAN JUDAS AUT MEDELLIN KM 2 PN SIBERIA VIA LA VEGA 600 M NORTE MCP TENJO,CUNDINAMARCA,TENJO-CUNDINAMARCA,PAR EMPRESARIAL SAN JUDAS AUT MEDELLIN KM 2 PN SIBERIA VIA LA VEGA 600 M NORTE MCP TENJO,CUNDINAMARCA,TENJO-CUNDINAMARCA,6348488,3108578070,notificaciones@dimajuguetes.com,331339,,,SI,SI,VALPS CONSULTING SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800037885,2020-12-31,NO,,AGUIRRE TORO EL AGUILA DESCALZA S.A.S.,"PRODUCCION ,PRESENTACION Y COMERCIALIZACION DE OBRAS DE TEATRO Y ESPECTACULOS ARTISTICOS",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,1987-10-13,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Carrera 45 D 59 01,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Carrera 45 D 59 01,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2844211,3113458671,contabilidad@aguiladescalza.com.co,21-114752-12,,,SI,SI,GCT & ASOCIADOS S.A.S,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,800038270,2020-12-31,NO,,INVERSIONES CASABRAVA S.A.S EN REORGANIZACION,"Comercialización de alimentos y bebidas, restaurantes y similares, recibir y negociar toda clase de instrumentos negociables títulos valores, bienes raíces y representaciones. En cumplimiento de tal objeto podrá la sociedad hacer en su propio nombre o por cuenta de terceros, o en participación con ellos toda",I5611 - Expendio a la mesa de comidas preparadas,01. ANUAL,1988-07-15,,ACUERDO DE REORGANIZACION,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KILOMETRO 4.5 VIA LA CALERA,BOGOTA D.C.,BOGOTA D.C.,KILOMETRO 4.5 VIA LA CALERA,BOGOTA D.C.,BOGOTA D.C.,6486079,3153644688,RESTCASABRAVAKM4.5@GMAIL.COM,337301,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800039849,2020-12-31,NO,,C.I. FLORES CARMEL S.A.S.,PRODUCCION Y COMERCIALIZACION DE FLORES Y PRODUCCION DEL SECTOR AGROPECUARIO Y REALIZACION DE OPERACIONES DE COMERCIO EXTERIOR,A0125 - Cultivo de flor de corte,01. ANUAL,1988-07-21,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,VEREDA TRES PUERTAS,ANTIOQUIA,RIONEGRO-ANTIOQUIA,VDA TRES PUERTAS,ANTIOQUIA,RIONEGRO-ANTIOQUIA,4803610,3136595227,DIRECTOR.FINANCIERO@CARMEL-FLOWERS.COM,4087,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800040182,2020-12-31,NO,,BODEGA ILUSION SAS,COMERCIO AL POR MAYO DE PRODUCTOS DE PIÑATERIA,G4690 - Comercio al por mayor no especializado,01. ANUAL,1988-05-24,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 10 No. 9- 50,VALLE,CALI-VALLE,CL 10 No. 9-50,VALLE,CALI-VALLE,8881804,3164781145,contabilidad@bodegailusion.com,220737-16,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800040422,2020-12-31,NO,,SOCIEDAD EDUCACIONAL SAINTA ANDRES SAS,OFRECER EDUCACION FORMAL Y NO FORMAL,P8522 - Educación media académica,01. ANUAL,1988-06-09,10007-06-07,ACTIVA,07. EMPRESA UNIPERSONAL,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLL 127 B BIS 19 94,BOGOTA D.C.,BOGOTA D.C.,CLLE 127 B BIS 19 94,BOGOTA D.C.,BOGOTA D.C.,6683999,3214910756,direccion.financiera@gcb.edu.co,814311,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,800041007,2020-12-31,NO,,PROVIMI S.A.,ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES,C1090 - Elaboración de alimentos preparados para animales,01. ANUAL,1988-07-18,2030-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 9 No 17A 27,CUNDINAMARCA,FUNZA-CUNDINAMARCA,CRA 9 No 17A 27,CUNDINAMARCA,FUNZA-CUNDINAMARCA,5190010,3214920189,KILIAN_SUAREZ@CARGILL.COM,15451,,,SI,SI,KPMG S.A.S.,SI,03. LIMPIO,NO,,,NO
