lyrics,label
"
Hace tiempo que en mi mente existía
Un viejo compromiso de componer un son
Se trataba de hacé una melodía
Con unos cuantos versos, con todo el corazón
Pero el tiempo no es corto todavía
Y ya llegó el momento para poder cantar

Con una nota linda
Con una voz sentida
Y ganas de llorar

Con una nota linda
Con una voz sentida
Y ganas de llorar

Porque cuando escucho mi triste acordeón
Quisiera reirme y quisiera llorar
Porqué cuando escucho a mi hermano cantar
Quisiera una copa llena de licor
Quisiera un momento olvidar el dolor
Que pasen las penas y sentirme feliz
Al lado de mi hermano
Con quien he batallado
Para poder vivir

Muchas veces que la gente no sabe
Que ratos tan amargos por culpa del folklore
Sin embargo soy un hombre incansable
Y vivo enamorado de mi pobre acordeón
Así mismo bastantes cosas grandes
Momentos agradables
Y ratos de derroche
De una parranda buena
Al lao de andrés becerra
Y al lao de poncho cotes

Quizás cuantas noches he visto salir
La Luna radiante por la madrugá'
Quizás cuantas noches sin poder dormir
A veces con ganas de irme a acostar
Se sufre, se goza y se vive feliz
Hay ratos solemnes y otros de agonía
Y muchas veces triste
Y así la gente dice
Que todo es alegría
",Vallenato
"Tanto te quiero que pienso
Sin saber lo que he pensado
Tanto te quiero que pienso
Sin saber lo que he pensado
Nos acariciamos y luego
Solo sé que yo te amo
Nos acariciamos y luego
Solo sé que yo te amo
Es un amor que nació profundo
Limpio como se ve la nevada
De misterio esta lleno el mundo
No sé que sentirá tu alma
De misterio esta lleno el mundo
No sé que sentirá tu alma
Será sensible como el silencio
Que domina la montaña
Será sensible como el silencio
Que domina la montaña
Vamos Toño, uy
Freddy Molina te quiere
Eres mi duda esperanza
Freddy Molina te quiere
Eres mi duda esperanza
Cuando el Guatapurí se crece
Al sentir mi pasión se calma
Cuando el Guatapurí se crece
Al sentir mi pasión se calma
Es un río que nace en la Nevada
Que en todo el Cesar fuerte se siente
Pero mi gran pasión la iguala
El ímpetu de su torrente
Pero mi gran pasión la iguala
El ímpetu de su torrente
Ay, 'ombe
Upa
Si no me miras el propio cielo
Siente mi pena y se entristece
Si no me miras el propio cielo
Siente mi pena y se entristece
En Valledupar yo canto
Versos de mi inspiración
En Valledupar yo canto
Versos de mi inspiración
Si algún día sufro un desengaño
Me voy lejos de esta región
Si algún día sufro un desengaño
Me voy lejos de esta región
Como pájaro que vuela alegre
Y aunque viaja herido no lo encuentran
Y que en la inmensidad se pierde
Como si no llevara pena
Y que en la inmensidad se pierde
Como si no llevara pena
¿Pa' qué cantar al sufrimiento
Cuando el amor sufrir no deja?
¿Pa' qué cantar al sufrimiento
Cuando el amor sufrir no deja?
",Vallenato
"Hay buscando consuelo, buscando paz y tranquilidad
El viejo Miguel del pueblo se fue muy decepcionad
Yo me desespero y me da dolor por que la ciudad
Tiene su destino y tiene su paz para el provinciano
Me queda el recuerdo deleble de una amistad
Que deja en la tierra querida de sus paisanos

A mí pueblo no lo llego a cambiar ni por imperio
Yo vivo mejor llevando siempre mi vida tranquila
Parece que Dios con el dedo oculto de su misterio
Señalando viene por el camino de la partida
Primero se fue la vieja pal cementerio
Y ahora se va usted, solito pa Barranquilla

Hay se acabo el dinero se acabo todo hasta el purrufero
Del techo seguro como el adero de la paloma
Pero eso no importa por que es mejor empezar de nuevo
Cual la flor silvestre que renovar es mejor su aroma
Todavía le quedan amigos allá en el pueblo
Y hasta el forastero pregunta por su persona

Hay Luis Felipe Rojas llora y por dio a mi me emociona
El tener que darle mi mas triste despedida
Adiós San Andrés, tu animador te abandona
Adiós 16 de agosto adiós alegría
Ya no tocara la banda hay la banda de Pedro y Petrona
Adiós pacorara me voy de esta tierra mía

",Vallenato
"El hijo que tanto quiero
Me vino a endulzar la vida
Y con mi madre querida lo que mas quiero lo que mas quiero
Son dos amores que tengo
El uno nuevo y el otro viejo

Cuando esta triste siento compartir el dolor ajeno
Cuando esta alegre descubro en el mundo todo lo bello
Cuando jugamos me hace sentir niño ratos felices
El hijo alivia reconforta el alma en las horas tristes

Ay ay ay ay ya mi niño se crecio
Por el patio ya no esta
Por la calle se alejo
Ay ay ay ay me gustaba su niñez
Su carita angelical y hoy un hombre se volvio

Todo cambia con el tiempo
Y hasta yo me siento extraño
Hoy el hijo que yo tengo
Cambio mi condicion
Es lo hermoso de mi vida
Canta mi corazon

El tiempo se esta pasando
Diez años lleva cumplido
Ya su mirada refleja las inquietudes de lo perdido
Mirada lejana y triste igual que el padre que es hombre herido

Mi fiel reflejo presiento que tiene mis sentimientos
Cuanto quisiera expresar al mundo sus ilusiones
Que sea cantante o escritor famoso para mi orgullo
Ya que no tuve el talento justo a mis prestenciones

Ay ay ay ay ya mi niño se crecio
Por el patio ya no esta
Por la calle se alejo
Ay ay ay ay me gustaba su niñez
Su carita angelical y hoy un hombre se volvio

Ay ay ay ay ya mi niño se crecio


",Vallenato
"Cuando yo te conocí
Sufría con tu indiferencia
Como si nunca existiera la ley de la recompensa
Pa que me hiciera feliz

Si me pongo a recordar
Las horas se van pasando
Como tormentas de nube
Que el viento se va llevando
Sin tener meta final

Tu recuerdo vive en mí
Dentro de mi corazón mi rosalbita
Como clavel y jazmín
Y un aroma encantador son tus caricias
Para yo vivir feliz, lleno de satisfacción
Toda la vida

A veces escucho esos cantos lastimeros
Y así te comparo con un mar de sentimiento
Poncho y emiliano mis amigos parranderos
Son fieles testigos de expresarte lo que siento

Existen en la vida motivos de gran nostalgia
Y de sentimiento cuando uno es sentimental
Cuando un ser humano se enamora con el alma
Son cosas compadres que jamás se olvidaran

Así como el chupaflor
De rama en rama andaría
El néctar de tus aromas
Lo tienen tus labios rojos
Y en ellos me quedaría

Si me pongo a recordar
Los besos y tus caricias
La ternura en ti yo encuentro
Te quiero por eso sufro
De sentimiento moral

Junto a las playas del mar
Quemándonos con el sol
Conviviríamos
Con tu ser encantador
Para poderte pintar, pintor seria
Y así poder dibujar
Con el pincel del amor
La novia mía

Vivo convencido con el pasar de los días
Que solo en ti encuentro el amor que me hace falta
Si tus sentimientos son de una buena muchacha
Mi noble cariño también te lo merecías

Si algún día te canto solo al pie de tu ventana
Una serenata con todo mi corazón
Creo no alcance el tiempo para poder terminarla
Porque emocionado lloraría hasta mi acordeón
",Vallenato
"Yo he perdido por ti hasta mi suerte
Yo he perdido por ti todos mis días
Me propuse entenderte como fuera
Pero no resultó, vean que manera
De acabar con lo poco que tenía

Yo sufrí hasta alcanzar pisar mi orgullo
Yo pensé que tu vida era distinta
Eres un huracán de sentimiento
Me sentí enamorado, tan contento
Que hasta quise creerte tus mentiras

Y ahí vas Paloma
Ya rompiste hasta el alma de mi alma
Buscando rumbo
Otro pecho otro amor otra herida
Quién te detiene
Eres dueña del mundo que matas
Hasta el más fuerte
Tu deseo de venganza termina

Vuelve el canto de un autor
Intentando ser feliz
Pa' olvidar la que marchó
Y volver a sonreír

Y ahí vas paloma
Con mi cariño
Que nadie sepa
Que me destrozaste el nido

Yo esperé hasta el final si es que cambiabas
Tu manera de amarme con reproche
Pero me fui imposible dominarte
Todo lo que te di, tanto adorarte
Se quedó en un rincón aquella noche

Yo deseo que el destino te sea eterno
Pa' que puedas mirar tu propia estrella
Pa' que nunca te mueras y tengas tiempo
De podé arrepentirme ante tu espejo
Porque es tu vanidad ser la más bella

Y ahí vas Paloma
A dañarle el camino a otra gente
Quién pueda amarte
Todos saben que eres una reina
Linda tu cara
Pero tienes un témpano adentro
Yo que te quise
Y no pude evitar que te fueras

Vuelve el canto de un autor
Intentando ser feliz
Pa' olvidar la que marchó
Y volver a sonreiré

Y ahí vas paloma
Con mi cariño
Que nadie sepa
Que me destrozaste el nido
",Vallenato
"
 Dije adiós por la ventanilla del
Avión y comprendí que la distancia
Destruye la fe y sentí en mi pecho la
Revolución que produjo en mi una
Decepción de un amor que sin dolor se fue

Pero la experiencia me enseñó que
La guerra es guerra en el amor, y con
Diplomacia pediré que en otra embajada
Corazón que te asilen por ultima vez

Voy a ver si después de dar el
Tropezón se me da, se me da por levantar
El pie, porque yo todavía tengo la
Pretensión, de no ser un hombre del
Montón aunque abuse de mi sencillez

Y ahora se me ha dado por rogar se que he
Cometido un gran error pero les voy a garantizar
Que nunca dejaré de imitar al negro
Barraza y a ramón
Y verán que en un
Años más muy feliz a mi me
Encontrarán el hogar que ha sido mi
Ilusión
",Vallenato
"Yo nací una mañana cualquiera
Allá por mi tierra, día de carnaval
Pero ya yo venía con la estrella
De componer y cantarle a mi mal

Y cuando quiero flaquear
Siento que Dios no me deja
Luego me pongo a cantar
¡Le doy alivio a mis penas!

He sufrido mucho en esta vida
Dirían que es mentira si yo no cantara
Si la pena matara en seguida
Ya de este hombre nadie recordara

Es para mí una jornada
Alto, divino señor
Eso que nace en el alma
¡Arte, respeto y amor!

Él sabía que si me abandonaba
Ninguno cantara como canto yo
He sabido librar la batalla
¡No hay que negar la existencia de dios!

Él la vista me negó
Para que yo no mirara
Y en recompensa me dio
Los ojos bellos del alma
",Vallenato
"vuelen gaviotas a ver lo que el viento dejó
después de aquel verano
muevan palmeras también si pueden alegrar
lo que está marchitado
y un hombre descuidado que no le dió el valor
a una mujer llorando que tanto tiempo lo amo (bis)

pero un silencio elocuente puso de presente la nueva situación
porque él pensó encontrarla normalmente
y aquel adios le hizo bajar la frente, quiso llorar
y se aguantó tratando de ser fuerte
pero el dolor te obliga interiormente, no pudo más

cayan las fuerzas de un hombre,
se cierran sus ojos, se siente morir
porque al terminar el goce
se siente muy sólo y ella es muy feliz (bis)

tanto amor por ella, que no me da pena
ay que a mi me vean, que a mi me vean
que estoy sufriendo es por ella...(bis)

II

pasen los meses volando para con los años
salir de esta amargura
yo reconozco lo malo pero un hombre sano
tan sólo quiere a una
yo la estoy adorando mi fortuna es ninguna
con devoción reclamo virgen del Carmen tu ayuda (bis)

hoy estará en otros brazos tal vez disfrutando tal vez recordará
recordará mis besos y entusiasmo
olvidará la vez en que escapamos, tiempos feliz
yo reconozco que no valoramos cuando es preciso el amor lo negamos, uno es así

es bueno que me suceda
es la mejor manera para razonar
que no era la compañera
con la que uno sueña con quién vivirá (bis)

",Vallenato
"""
Nace en la nevada, donde muere el sol
el lecho del rio que baña mi pueblo
se ven sus aguas bajar corriendo
vienen descalzas y no van sufriendo
porque van alegres pa' la tierra mia.

Alegre llegué yo como esas aguas de la serranía
pa' mi terruño que tanto quiero
donde dejé la novia mía.

Pero noté que nada había cambiado en mi pueblo
todas las cosas que yo había dejado seguian
el mismo cerro lleno de tristeza
las mismas calles llenas de recuerdos
la misma torre vieja de la iglesia
dándole bienvenida al forastero.

Como es natural yo me pregunté
si el amor de mi novia como mi pueblo
no había cambiado, salí a buscarla pero no la encontré
la necesitaba desesperado.

Y una lavandera que venía del rio me dijo
que en la orilla la había dejado
y una paloma voló como mostrando el camino(Bis)
y en el laurel donde se posó ella tenía su nido
y yo encontré mi amor,
mi nido de amor(Bis).

La encontré en el rio muy entretenida
dibujando en la arena figuras de amor
cada figura que dibujaba era como una pena
que alejaba de su quinceañero corazón.

Radiante estaba el día, tan linda se veía mi amor
que una mariposa al ver su belleza
detuvo el vuelo y se volvió una flor
y hasta los árboles por su presencia
vencieron su orgullo, que se inclinaban
como por encanto ante su hermosura,
un remolino formado en las aguas
la acariciaba mansamente
y fascinado por tanta belleza
me provocó fundirme en el ambiente
en ese momento sorprendida de miró
y su mirada reflejaba la pureza de un gran amor
me decían sus ojos que todavía me amaba
que no me fuera más de su lado
con mucha alegría entonces comprendí
que el amor de mi novia,
como mi pueblo no había cambiado.

Y la paloma voló,
con rumbo desconocido(Bis)
y tal vez fue porque comprendió
que la soledad quería yo con mi amor.

Mi nido de amor(Bis).
",Vallenato
"Gustavo Gutiérrez canta,
en Valledupar cuando sale el sol.
Nada compara ese encanto,
solo tu mirar divino mi amor.

Si pudiera volver al pasado
en confidencia disfrutaría,
de tus besos con mayor encanto
y en confidencia te pediría:

Bésame todos los días,
hasta la hora de la muerte.
Y más allá de la muerte,
no me olvides vida mía.

II
Si sientes cerca a tus labios
fuego abrazador, fuego abrazador.
Invisible al lado tuyo
suspira mi amor, suspira mi amor.

Siempre tus besos yo siento,
muy dentro de mí, muy dentro de mí.
Y todo lo que yo pienso
es pensar en ti, es pensar en ti.

Si pudiera volver al pasado
en confidencia disfrutaría
de tus besos con mayor encanto
en confidencia te pediría:

Bésame todos los días
hasta la hora de la muerte
y más allá de la muerte
no me olvides vida mía
",Vallenato
"
Y es ella como una canción
Una canción que el viento silbara incompleta
Murió en las faldas de una colina cualquiera
Se fue el poeta y hasta el poema murió
Deja un capullo, un capullo con todo su encanto escondido
Se fue alardeando de valentía con su olvido
Hoy que regresa el capullo de olvido ya es flor
Me duelen tus ansias de amor
Me duelen como si fueran mías
Y me duele sentirte mi niña
Llena de amor con tus manos vacías
Me duelen tus ansias de amor
Me duelen como si fueran mías
Y me duele sentirte mi niña
Llena de amor con tus manos vacías
Un cirio encendido de amor
De ilusiones que perdidas mueren en vuelo
Que quema todas sus emociones y anhelos
Y ardiendo desvanece su luz de pasión
La flor sus pétalos abrió
La estremeció en matutino beso el rocío
Pero ese beso inundó su pecho de frío
Y así el lucero de su cielo se extinguió
Me duelen tus ansias de amor
Me duelen como si fueran mías
Y me duele sentirte mi niña
Llena de amor con tus manos vacías
Me duelen tus ansias de amor
Me duelen como si fueran mías
Y me duele sentirte mi niña
Llena de amor con tus manos vacías
",Vallenato
