id_lote,tipo_cultivo,departamento,region,fertilizante_kg_ha,proveedor_semilla,latitud,longitud,campaña,area_ha,produccion_ton
1146,maíz,Santander,Andina,187.6,Syngenta,6.874839,-73.924901,2025A,21.8,124.04
1147,maíz,Bolívar,Caribe,155.6,Local,8.420224,-74.051301,2023A,21.7,95.48
1148,maíz,Tolima,Andina,145.3,Agrosavia,4.250459,-75.091201,2025A,42.6,197.66
1149,maíz,Sucre,Caribe,161.8,Local,9.016487,-75.257206,2023A,27.8,102.58
1150,soya,Atlántico,Caribe,99.2,Syngenta,10.842338,-74.832572,2025A,28.8,60.77
1151,maíz,Nariño,Pacífica,134.0,Local,1.503295,-77.506945,2023B,29.4,145.53
1152,soya,Valle del Cauca,Pacífica,109.3,Agrosavia,3.738637,-76.792029,2024B,30.1,123.11
1153,maíz,Santander,Andina,226.5,Corteva,6.702961,-73.597346,2024A,23.2,138.97
1154,maíz,Santander,Andina,225.6,Agrosavia,7.013073,-73.960673,2024A,20.8,92.77
1155,arroz,Casanare,Orinoquía,294.2,Agrosavia,5.905967,-71.755498,2024B,25.7,161.4
1156,maíz,Meta,Orinoquía,177.4,Bayer,3.441869,-73.19539,2025A,35.6,219.65
1157,maíz,Casanare,Orinoquía,168.3,Syngenta,5.686849,-71.902797,2023A,35.3,228.04
1158,maíz,Meta,Orinoquía,189.3,Bayer,3.307092,-73.092043,2025A,21.6,135.0
1159,soya,Sucre,Caribe,109.8,Syngenta,9.623162,-75.173076,2024B,31.7,88.44
1160,maíz,Santander,Andina,147.1,Bayer,6.53123,-73.851832,2025A,22.1,104.09
1161,maíz,Casanare,Orinoquía,189.2,Local,5.525624,-71.604372,2024A,24.3,110.81
1162,maíz,Cesar,Caribe,203.5,Local,9.235431,-73.667221,2024A,19.3,82.02
1163,arroz,Huila,Andina,281.6,Bayer,2.067796,-75.270313,2025A,22.2,158.73
1164,maíz,Santander,Andina,167.2,Local,6.405228,-73.296533,2024A,37.4,204.2
1165,maíz,Tolima,Andina,215.0,Bayer,4.074479,-75.146134,2024A,24.9,169.07
1166,maíz,Valle del Cauca,Pacífica,220.3,Bayer,3.992451,-76.190319,2023A,25.4,146.81
1167,maíz,Casanare,Orinoquía,179.8,Syngenta,5.899154,-71.453719,2023B,9.5,52.82
1168,maíz,Tolima,Andina,207.0,Corteva,4.134212,-75.321427,2024B,20.9,123.31
1169,soya,Arauca,Orinoquía,111.8,Local,6.904341,-71.074093,2024B,21.6,56.38
1170,maíz,Córdoba,Caribe,224.6,Bayer,7.789611,-75.487589,2024B,15.7,83.05
1171,maíz,Cesar,Caribe,241.6,Bayer,9.506584,-73.620006,2023A,24.2,152.46
1172,soya,Magdalena,Caribe,93.3,Corteva,10.758031,-74.39107,2024A,19.7,54.37
1173,arroz,Huila,Andina,273.5,Corteva,2.549513,-75.442992,2024A,24.8,147.06
1174,maíz,Atlántico,Caribe,181.2,Local,10.824328,-74.707057,2024A,25.2,105.34
1175,arroz,Caquetá,Amazonía,228.0,Local,1.494303,-75.445499,2025A,14.4,67.25
1176,maíz,Santander,Andina,216.6,Bayer,6.716748,-73.650653,2025A,20.0,116.4
1177,maíz,Meta,Orinoquía,168.4,Bayer,3.164469,-73.12024,2023A,24.8,165.66
1178,maíz,Cesar,Caribe,192.4,Syngenta,8.951842,-73.779528,2025A,35.8,219.1
1179,maíz,Valle del Cauca,Pacífica,188.8,Syngenta,3.953347,-76.744191,2024A,26.6,163.86
1180,maíz,Meta,Orinoquía,190.2,Bayer,3.334175,-73.156853,2024B,17.4,99.35
1181,soya,Casanare,Orinoquía,78.5,Local,5.625599,-72.021384,2023A,28.0,96.04
1182,maíz,Valle del Cauca,Pacífica,202.6,Bayer,3.624856,-76.910802,2024B,41.1,262.63
1183,maíz,Sucre,Caribe,222.1,Corteva,9.611719,-75.715408,2023B,33.2,177.29
1184,maíz,Atlántico,Caribe,212.3,Corteva,10.644664,-74.601326,2024A,29.5,140.71
1185,soya,Córdoba,Caribe,127.5,Corteva,7.919674,-75.446737,2023A,31.3,99.85
1186,maíz,Meta,Orinoquía,220.9,Local,3.305275,-73.042305,2023B,38.4,233.86
1187,soya,Casanare,Orinoquía,55.6,Agrosavia,5.714436,-71.241193,2023A,34.8,93.96
1188,arroz,Tolima,Andina,251.4,Agrosavia,3.881144,-75.218568,2023B,29.7,200.48
1189,maíz,Caquetá,Amazonía,257.1,Corteva,1.788971,-75.563702,2023A,34.7,212.36
1190,soya,Córdoba,Caribe,119.5,Syngenta,8.331833,-75.58614,2024B,13.2,46.07
1191,maíz,Atlántico,Caribe,220.8,Agrosavia,10.852223,-74.644578,2023A,9.0,41.4
1192,soya,Tolima,Andina,160.0,Syngenta,3.890696,-74.906075,2024B,25.6,102.91
1193,maíz,Casanare,Orinoquía,201.5,Agrosavia,5.799135,-71.472276,2023A,24.7,134.12
1194,maíz,Caquetá,Amazonía,184.0,Agrosavia,2.036612,-75.858213,2025A,18.6,95.6
1195,arroz,Tolima,Andina,245.6,Local,4.195816,-75.11023,2025A,32.3,197.35
1196,maíz,Arauca,Orinoquía,174.0,Local,7.338671,-70.919056,2023B,5.4,26.68
1197,arroz,Meta,Orinoquía,239.7,Syngenta,2.968933,-72.914575,2024B,18.7,139.5
1198,maíz,Meta,Orinoquía,200.8,Local,3.840399,-72.924478,2023A,19.2,99.84
1199,maíz,Huila,Andina,194.0,Corteva,2.683938,-75.644546,2025A,7.6,33.52
1200,maíz,Bolívar,Caribe,193.9,Syngenta,8.535158,-73.756383,2024A,38.9,181.66
1201,maíz,Caquetá,Amazonía,210.5,Corteva,1.24638,-75.400719,2023A,10.4,54.39
1202,maíz,Bolívar,Caribe,153.3,Agrosavia,8.602808,-74.148098,2024A,18.1,87.78
1203,arroz,Sucre,Caribe,245.4,Local,9.529825,-75.15006,2023A,33.1,187.02
1204,arroz,Tolima,Andina,268.7,Corteva,4.232869,-75.22202,2024A,30.5,217.77
1205,soya,Sucre,Caribe,143.0,Corteva,9.103538,-75.787345,2024B,12.9,43.73
1206,maíz,Bolívar,Caribe,225.5,Syngenta,8.710946,-73.916715,2024A,30.8,157.7
1207,maíz,Magdalena,Caribe,165.8,Local,10.573603,-74.474329,2024A,26.9,141.22
1208,arroz,Bolívar,Caribe,160.6,Local,8.831978,-73.803884,2023A,47.3,215.69
1209,arroz,Huila,Andina,249.1,Local,2.407153,-75.517726,2023B,28.0,176.68
1210,arroz,Tolima,Andina,253.7,Bayer,4.152041,-75.139224,2023A,22.6,160.69
1211,maíz,Cesar,Caribe,208.2,Local,9.116079,-73.482789,2025A,15.4,80.7
1212,maíz,Cesar,Caribe,205.0,Bayer,9.228205,-73.741202,2023A,16.6,89.47
1213,maíz,Casanare,Orinoquía,234.4,Bayer,5.82636,-71.529514,2024B,15.7,91.84
1214,maíz,Caquetá,Amazonía,193.2,Syngenta,1.48093,-75.668076,2024A,37.7,200.94
1215,soya,Bolívar,Caribe,104.8,Corteva,8.540954,-74.047497,2023B,24.2,94.86
1216,maíz,Valle del Cauca,Pacífica,136.9,Agrosavia,3.854168,-76.616923,2024B,29.7,124.74
1217,soya,Huila,Andina,70.8,Local,2.620862,-74.960763,2024A,39.1,67.25
1218,maíz,Atlántico,Caribe,232.9,Syngenta,10.646939,-75.094492,2024A,3.0,16.02
1219,maíz,Tolima,Andina,149.9,Corteva,4.299658,-75.055213,2024B,36.8,203.5
1220,maíz,Caquetá,Amazonía,194.1,Agrosavia,1.566984,-75.660608,2024A,24.6,118.33
1221,arroz,Huila,Andina,240.6,Local,2.591616,-75.401392,2023B,28.4,156.48
1222,maíz,Tolima,Andina,168.7,Syngenta,3.95469,-75.022361,2024B,15.7,84.94
1223,maíz,Bolívar,Caribe,146.4,Syngenta,8.795826,-73.733678,2024B,16.4,64.29
1224,maíz,Córdoba,Caribe,143.6,Local,8.165014,-75.817232,2023A,28.9,102.31
1225,arroz,Santander,Andina,224.1,Bayer,6.078245,-73.510724,2024A,47.8,289.19
1226,maíz,Nariño,Pacífica,160.8,Local,1.261613,-77.103163,2023A,34.0,146.2
1227,arroz,Huila,Andina,284.5,Agrosavia,2.201986,-75.662823,2023B,36.7,225.71
1228,maíz,Santander,Andina,210.7,Bayer,6.434371,-73.717935,2024B,22.1,139.23
1229,maíz,Valle del Cauca,Pacífica,187.0,Syngenta,3.983312,-76.408493,2025A,18.0,107.1
1230,arroz,Tolima,Andina,234.8,Agrosavia,4.361231,-75.224884,2025A,16.2,104.98
1231,soya,Sucre,Caribe,133.2,Syngenta,9.437154,-75.512542,2023A,19.1,71.62
1232,maíz,Valle del Cauca,Pacífica,200.2,Syngenta,3.690354,-76.366887,2024A,3.5,20.72
1233,maíz,Cesar,Caribe,180.0,Syngenta,9.313941,-73.658048,2024B,16.8,86.18
1234,maíz,Tolima,Andina,161.3,Local,4.285714,-75.064736,2023A,18.4,93.47
1235,arroz,Tolima,Andina,152.0,Agrosavia,4.04362,-75.384435,2024B,22.2,130.54
1236,maíz,Santander,Andina,206.9,Syngenta,6.337587,-73.785854,2024B,25.3,131.31
1237,maíz,Caquetá,Amazonía,234.5,Local,1.635182,-75.746718,2025A,27.6,152.35
1238,arroz,Magdalena,Caribe,205.7,Local,10.406017,-74.334545,2023A,23.9,111.85
1239,maíz,Bolívar,Caribe,162.1,Local,8.714538,-74.173018,2023B,18.2,67.34
1240,maíz,Bolívar,Caribe,114.9,Corteva,8.657637,-74.09033,2025A,4.4,17.47
1241,soya,Nariño,Pacífica,117.2,Corteva,1.381413,-77.319748,2024B,18.2,45.86
1242,maíz,Córdoba,Caribe,178.5,Bayer,8.131444,-75.640073,2025A,14.3,69.21
1243,arroz,Meta,Orinoquía,281.3,Agrosavia,3.346308,-73.302325,2023A,28.7,189.42
1244,soya,Sucre,Caribe,64.0,Local,9.582305,-75.458241,2024B,33.1,95.0
1245,soya,Córdoba,Caribe,68.2,Local,7.926911,-75.873558,2024B,33.4,67.13
1246,maíz,Arauca,Orinoquía,189.6,Corteva,7.021446,-70.96988,2023A,31.6,187.07
1247,maíz,Santander,Andina,223.4,Agrosavia,6.469589,-73.709225,2024A,22.7,120.08
1248,maíz,Santander,Andina,198.1,Syngenta,6.465388,-73.715374,2024B,18.8,115.81
1249,maíz,Magdalena,Caribe,176.2,Local,10.463612,-74.3699,2023B,16.5,70.29
1250,maíz,Magdalena,Caribe,239.7,Bayer,10.413872,-74.24173,2023B,8.9,50.91
1251,maíz,Santander,Andina,181.2,Local,6.45232,-73.594359,2024B,33.9,118.65
1252,maíz,Caquetá,Amazonía,103.4,Agrosavia,1.467807,-75.503513,2024A,22.3,89.2
1253,maíz,Cesar,Caribe,214.8,Agrosavia,9.357935,-73.70319,2025A,11.5,59.22
1254,maíz,Huila,Andina,226.9,Corteva,2.535608,-75.55959,2024A,15.7,97.18
1255,maíz,Meta,Orinoquía,170.9,Bayer,3.143804,-73.013694,2023B,15.3,97.77
1256,maíz,Caquetá,Amazonía,146.0,Local,1.670708,-75.502922,2025A,24.4,92.23
1257,maíz,Cesar,Caribe,199.9,Corteva,9.464628,-73.527238,2025A,34.7,184.26
1258,maíz,Arauca,Orinoquía,189.2,Bayer,7.282899,-70.829656,2023A,20.5,105.78
1259,maíz,Caquetá,Amazonía,186.0,Corteva,1.573282,-75.73837,2025A,3.0,16.47
1260,arroz,Nariño,Pacífica,188.1,Local,0.981539,-77.287394,2023A,22.1,106.08
1261,arroz,Meta,Orinoquía,156.0,Bayer,3.247227,-73.041907,2023A,22.4,146.72
1262,maíz,Atlántico,Caribe,220.8,Corteva,10.248858,-74.95658,2023B,21.8,132.76
1263,maíz,Nariño,Pacífica,174.4,Corteva,1.154228,-77.399498,2023B,17.7,84.96
1264,maíz,Bolívar,Caribe,177.1,Local,8.409179,-74.196368,2025A,26.2,129.69
1265,maíz,Bolívar,Caribe,199.6,Local,8.330982,-73.938372,2024B,24.7,129.18
1266,arroz,Meta,Orinoquía,265.3,Bayer,3.441012,-73.363059,2025A,23.8,173.03
1267,soya,Santander,Andina,97.7,Bayer,6.633446,-73.814507,2024B,28.1,83.18
1268,soya,Cesar,Caribe,105.9,Local,9.47805,-73.665374,2024A,19.7,36.05
1269,arroz,Caquetá,Amazonía,197.7,Bayer,1.540038,-75.519948,2024B,19.1,101.99
1270,maíz,Nariño,Pacífica,176.5,Local,1.210875,-77.594578,2025A,37.8,189.76
1271,maíz,Meta,Orinoquía,172.9,Bayer,3.474172,-72.771135,2024B,29.6,177.3
1272,arroz,Valle del Cauca,Pacífica,270.4,Local,3.756455,-76.987976,2024B,32.3,221.25
1273,maíz,Valle del Cauca,Pacífica,242.9,Corteva,3.58828,-76.967284,2025A,36.3,227.6
1274,maíz,Nariño,Pacífica,176.7,Syngenta,1.495042,-77.338731,2023A,29.3,138.59
1275,soya,Sucre,Caribe,134.8,Corteva,9.321228,-75.368602,2024B,33.3,132.87
1276,soya,Huila,Andina,63.2,Local,2.5593,-75.719047,2025A,8.2,15.25
1277,maíz,Bolívar,Caribe,251.7,Syngenta,8.890141,-74.328189,2025A,26.0,164.06
1278,maíz,Cesar,Caribe,259.4,Bayer,9.313959,-73.930176,2023B,22.2,134.31
1279,arroz,Tolima,Andina,175.9,Bayer,3.988144,-75.241942,2024A,40.8,261.53
1280,soya,Casanare,Orinoquía,89.5,Bayer,5.799449,-71.463183,2024B,33.3,139.53
1281,maíz,Valle del Cauca,Pacífica,140.2,Local,3.697667,-76.531025,2023B,17.7,83.72
1282,maíz,Caquetá,Amazonía,225.8,Bayer,1.619991,-75.635318,2024B,27.7,160.94
1283,maíz,Atlántico,Caribe,167.9,Agrosavia,10.765136,-74.595879,2023B,25.7,126.96
1284,soya,Tolima,Andina,124.7,Syngenta,4.148128,-74.898188,2024A,28.5,99.75
1285,maíz,Nariño,Pacífica,246.1,Corteva,1.632873,-77.544687,2024A,13.8,80.73
1286,maíz,Bolívar,Caribe,181.3,Syngenta,8.48577,-74.401676,2024A,27.6,133.31
1287,arroz,Magdalena,Caribe,262.1,Bayer,10.343368,-74.437736,2024A,21.7,141.05
1288,maíz,Atlántico,Caribe,183.6,Bayer,10.842105,-74.895639,2024A,26.8,150.08
1289,arroz,Valle del Cauca,Pacífica,273.0,Agrosavia,3.881521,-76.580491,2023B,16.8,105.67
1290,arroz,Huila,Andina,232.5,Agrosavia,2.465097,-75.813394,2023B,18.1,113.31
1291,maíz,Magdalena,Caribe,188.6,Bayer,10.507047,-74.508712,2023A,35.7,173.14
1292,arroz,Valle del Cauca,Pacífica,249.1,Syngenta,3.640201,-76.329172,2023B,13.5,88.96
1293,soya,Nariño,Pacífica,120.0,Bayer,1.371553,-77.198076,2024B,14.2,42.74
1294,maíz,Nariño,Pacífica,155.7,Agrosavia,0.932977,-76.993073,2025A,23.5,95.18
1295,soya,Atlántico,Caribe,101.0,Syngenta,10.41425,-75.065704,2023B,16.3,34.23
1296,maíz,Atlántico,Caribe,196.5,Agrosavia,10.651399,-75.049089,2023A,15.1,60.85
1297,maíz,Valle del Cauca,Pacífica,202.5,Bayer,3.869099,-76.67126,2024B,25.1,153.61
1298,maíz,Córdoba,Caribe,215.9,Bayer,8.058727,-75.385817,2023B,8.9,52.96
1299,maíz,Valle del Cauca,Pacífica,179.0,Agrosavia,3.740903,-76.714254,2025A,13.9,81.32
1300,arroz,Cesar,Caribe,237.6,Local,9.214034,-73.670568,2024B,44.5,210.48
1301,maíz,Sucre,Caribe,166.0,Local,9.16935,-75.209932,2023B,28.6,137.28
1302,soya,Santander,Andina,81.0,Local,6.375122,-73.420463,2023B,16.5,41.58
1303,maíz,Bolívar,Caribe,165.7,Local,8.533071,-73.818239,2024A,28.2,118.44
1304,maíz,Sucre,Caribe,135.4,Local,9.336203,-75.582255,2023A,29.7,133.35
1305,maíz,Nariño,Pacífica,195.7,Local,1.148107,-77.430742,2023A,33.9,123.73
1306,arroz,Valle del Cauca,Pacífica,150.8,Agrosavia,3.755962,-76.603942,2023B,22.7,137.56
1307,maíz,Meta,Orinoquía,153.5,Corteva,3.428443,-73.346827,2025A,33.8,194.69
1308,maíz,Santander,Andina,164.4,Corteva,6.723217,-73.621991,2024A,3.6,16.96
1309,maíz,Sucre,Caribe,168.6,Local,9.385907,-75.288662,2023A,13.4,63.38
1310,soya,Córdoba,Caribe,110.1,Syngenta,7.946902,-75.320448,2024B,25.6,83.71
1311,maíz,Arauca,Orinoquía,206.7,Syngenta,7.050935,-70.701038,2024A,27.3,142.51
1312,maíz,Nariño,Pacífica,137.2,Local,1.22876,-77.414979,2024A,14.9,52.75
1313,maíz,Arauca,Orinoquía,174.7,Bayer,7.100547,-70.716892,2023B,26.6,159.6
1314,arroz,Tolima,Andina,195.5,Local,3.598346,-75.081594,2024B,17.8,94.87
1315,soya,Santander,Andina,89.0,Bayer,6.576648,-73.841955,2025A,21.2,61.06
1316,maíz,Cesar,Caribe,222.0,Syngenta,9.44188,-74.024249,2023A,34.2,197.33
1317,maíz,Valle del Cauca,Pacífica,220.0,Bayer,3.737009,-76.198364,2023B,33.1,218.79
1318,arroz,Meta,Orinoquía,142.7,Local,3.203668,-72.933411,2023B,14.0,73.08
1319,soya,Casanare,Orinoquía,127.3,Corteva,6.004666,-71.612857,2023B,13.4,56.95
1320,arroz,Tolima,Andina,244.1,Local,4.000719,-75.121709,2024A,19.9,123.38
1321,soya,Córdoba,Caribe,106.4,Local,7.968272,-76.096527,2025A,23.7,54.51
1322,arroz,Magdalena,Caribe,221.2,Corteva,10.680738,-74.515695,2025A,17.4,104.75
1323,soya,Santander,Andina,81.4,Local,6.590476,-73.526137,2023B,34.4,59.86
1324,soya,Nariño,Pacífica,133.5,Bayer,1.562516,-77.282252,2024A,27.5,80.85
1325,maíz,Córdoba,Caribe,224.9,Local,8.082993,-75.622713,2024B,28.1,132.35
1326,arroz,Valle del Cauca,Pacífica,201.2,Syngenta,3.870816,-76.826205,2024A,11.3,76.28
1327,maíz,Sucre,Caribe,127.4,Local,9.004357,-75.516272,2024A,35.7,96.39
1328,maíz,Arauca,Orinoquía,131.4,Syngenta,7.136791,-70.674448,2023B,3.0,14.52
1329,soya,Casanare,Orinoquía,104.3,Bayer,5.443036,-71.390588,2024A,32.3,121.12
1330,maíz,Cesar,Caribe,214.7,Syngenta,9.191686,-73.373177,2024A,33.3,191.81
1331,soya,Córdoba,Caribe,104.5,Local,8.037575,-75.493303,2025A,19.7,32.7
1332,soya,Nariño,Pacífica,95.2,Local,1.331992,-77.339346,2024B,36.7,63.12
1333,maíz,Atlántico,Caribe,206.5,Corteva,10.773197,-75.041865,2023A,23.4,124.25
1334,soya,Córdoba,Caribe,113.3,Local,7.959903,-75.407852,2023A,24.6,62.24
1335,arroz,Huila,Andina,229.8,Local,2.441433,-75.454824,2025A,27.4,147.14
1336,maíz,Casanare,Orinoquía,183.3,Syngenta,5.819485,-71.654783,2024A,55.9,301.86
1337,maíz,Córdoba,Caribe,218.5,Bayer,8.135758,-75.619187,2025A,37.4,188.12
1338,arroz,Sucre,Caribe,245.0,Local,8.98532,-76.103832,2023A,31.0,181.04
1339,arroz,Casanare,Orinoquía,225.3,Local,5.914591,-71.776182,2024A,14.9,88.66
1340,maíz,Caquetá,Amazonía,171.3,Agrosavia,1.414645,-75.548016,2024A,25.4,128.78
1341,soya,Santander,Andina,42.2,Local,6.707893,-73.396738,2025A,15.9,31.32
1342,maíz,Valle del Cauca,Pacífica,207.5,Syngenta,3.968986,-76.550718,2023A,32.2,185.79
1343,soya,Casanare,Orinoquía,77.6,Syngenta,5.869132,-71.754645,2023B,25.4,87.88
1344,maíz,Huila,Andina,160.1,Local,2.556476,-75.527375,2024A,12.8,57.98
1345,maíz,Magdalena,Caribe,167.8,Agrosavia,10.335317,-74.502967,2025A,24.8,125.98
1346,soya,Casanare,Orinoquía,113.5,Syngenta,5.612257,-71.654362,2025A,15.5,50.68
1347,maíz,Santander,Andina,159.4,Local,6.863607,-73.859181,2025A,25.5,126.48
1348,soya,Córdoba,Caribe,96.9,Corteva,8.094471,-75.723073,2025A,15.4,46.66
1349,arroz,Valle del Cauca,Pacífica,259.5,Bayer,3.689867,-76.839508,2023A,24.3,185.65
1350,arroz,Tolima,Andina,239.5,Agrosavia,4.201473,-75.069425,2023A,31.5,227.12
1351,arroz,Arauca,Orinoquía,198.9,Bayer,7.231968,-70.499182,2023A,23.5,141.71
1352,maíz,Valle del Cauca,Pacífica,187.4,Agrosavia,3.55595,-76.841002,2024A,20.1,129.85
1353,soya,Meta,Orinoquía,138.2,Bayer,3.190096,-73.059572,2025A,26.0,100.62
1354,arroz,Córdoba,Caribe,261.3,Local,8.010345,-75.598556,2025A,31.0,171.74
1355,soya,Caquetá,Amazonía,92.8,Syngenta,1.8119,-75.357655,2023B,12.9,30.19
1356,maíz,Atlántico,Caribe,218.6,Bayer,11.11467,-74.682973,2024B,26.6,154.01
1357,maíz,Atlántico,Caribe,224.3,Local,10.654991,-74.727645,2025A,37.2,159.96
1358,maíz,Arauca,Orinoquía,167.5,Bayer,7.272452,-70.753305,2024A,29.7,138.4
1359,arroz,Valle del Cauca,Pacífica,194.8,Local,3.708111,-76.535775,2023A,24.6,146.12
1360,arroz,Huila,Andina,214.8,Local,2.690389,-75.755033,2024A,30.4,170.54
1361,arroz,Meta,Orinoquía,175.6,Corteva,2.964873,-73.008152,2024A,28.5,155.61
1362,soya,Casanare,Orinoquía,110.8,Syngenta,5.799833,-71.732572,2024B,31.5,129.15
1363,maíz,Caquetá,Amazonía,176.4,Bayer,1.500556,-75.784719,2024A,3.8,20.67
1364,arroz,Huila,Andina,275.6,Agrosavia,2.448306,-75.529537,2023A,8.5,55.76
1365,soya,Meta,Orinoquía,115.6,Corteva,3.501009,-73.191969,2025A,34.0,127.16
1366,maíz,Magdalena,Caribe,229.6,Agrosavia,10.094507,-74.485943,2024A,8.9,43.34
1367,maíz,Magdalena,Caribe,178.5,Corteva,10.087161,-74.475294,2024A,28.0,134.12
1368,maíz,Huila,Andina,241.2,Bayer,2.266146,-75.312741,2025A,20.5,129.97
1369,soya,Valle del Cauca,Pacífica,108.4,Local,3.832178,-76.794438,2023B,14.0,50.12
1370,arroz,Meta,Orinoquía,242.3,Local,3.419347,-72.921751,2023B,27.5,160.32
1371,arroz,Valle del Cauca,Pacífica,263.1,Syngenta,3.895227,-76.810117,2025A,26.0,196.56
1372,maíz,Valle del Cauca,Pacífica,238.2,Corteva,4.06689,-76.59711,2023B,45.1,317.05
1373,arroz,Caquetá,Amazonía,208.3,Local,1.488234,-75.528336,2025A,17.8,84.55
1374,soya,Atlántico,Caribe,44.5,Local,10.640273,-74.76276,2023B,38.4,52.61
1375,arroz,Tolima,Andina,306.7,Bayer,4.109013,-75.275484,2023A,27.5,218.08
1376,maíz,Meta,Orinoquía,198.5,Agrosavia,3.354358,-73.009625,2024A,17.4,99.88
1377,maíz,Santander,Andina,221.0,Syngenta,6.512023,-73.935157,2023B,32.0,176.96
1378,maíz,Santander,Andina,176.7,Local,6.398058,-73.663045,2024B,29.7,163.65
1379,maíz,Atlántico,Caribe,179.0,Bayer,10.682399,-74.911038,2024B,24.4,120.78
1380,maíz,Meta,Orinoquía,175.7,Local,3.15377,-73.281797,2025A,26.7,132.43
1381,maíz,Tolima,Andina,241.8,Syngenta,4.231151,-75.185456,2025A,18.0,131.76
1382,maíz,Córdoba,Caribe,185.5,Local,7.60683,-75.750538,2023B,15.7,62.96
1383,maíz,Tolima,Andina,235.9,Local,3.799839,-75.160104,2025A,31.6,178.54
1384,soya,Córdoba,Caribe,117.1,Syngenta,8.035464,-75.337575,2024B,21.8,63.66
1385,maíz,Magdalena,Caribe,179.4,Local,10.529752,-74.444332,2024B,23.2,98.83
1386,soya,Santander,Andina,44.8,Local,6.728807,-74.143642,2025A,26.8,54.94
1387,soya,Tolima,Andina,120.9,Bayer,3.966497,-75.165692,2024B,26.7,108.94
1388,arroz,Meta,Orinoquía,216.5,Bayer,3.455232,-73.320989,2024A,9.7,58.88
1389,maíz,Caquetá,Amazonía,215.1,Syngenta,2.020773,-75.636253,2024B,36.9,174.17
1390,maíz,Huila,Andina,150.1,Agrosavia,2.382068,-75.609959,2023B,25.2,116.68
1391,maíz,Atlántico,Caribe,158.4,Corteva,10.592369,-74.467686,2023B,22.0,99.22
1392,arroz,Huila,Andina,140.0,Agrosavia,2.809381,-75.506701,2024B,28.3,145.74
1393,arroz,Córdoba,Caribe,261.3,Local,8.207604,-75.214044,2023B,26.4,147.05
1394,maíz,Magdalena,Caribe,169.8,Syngenta,10.298038,-73.88116,2023A,31.7,167.06
1395,arroz,Meta,Orinoquía,239.9,Syngenta,3.477375,-73.316809,2023A,29.4,213.44
1396,maíz,Nariño,Pacífica,205.5,Bayer,1.228971,-77.256086,2024B,31.2,165.98
1397,maíz,Meta,Orinoquía,231.9,Local,3.379658,-73.064111,2024A,37.5,222.38
1398,maíz,Nariño,Pacífica,226.1,Bayer,1.562101,-77.62926,2024B,32.8,199.42
1399,soya,Meta,Orinoquía,71.4,Local,3.39301,-73.239096,2024A,22.4,60.03
1400,maíz,Casanare,Orinoquía,124.8,Local,5.387847,-71.494935,2024A,12.8,55.17
1401,maíz,Cesar,Caribe,141.1,Local,9.497575,-73.602411,2024A,40.7,151.4
1402,maíz,Huila,Andina,145.9,Bayer,2.264865,-75.37651,2024B,21.6,106.49
1403,maíz,Valle del Cauca,Pacífica,175.9,Agrosavia,3.725115,-76.910859,2024A,19.3,112.33
1404,maíz,Sucre,Caribe,221.0,Syngenta,9.483588,-75.302754,2025A,6.6,34.39
1405,soya,Tolima,Andina,90.3,Bayer,4.089932,-75.189869,2025A,27.4,106.04
1406,maíz,Meta,Orinoquía,213.8,Corteva,3.344133,-73.164488,2025A,25.5,171.1
1407,arroz,Nariño,Pacífica,215.6,Agrosavia,1.058106,-77.117169,2025A,8.8,48.66
1408,maíz,Tolima,Andina,200.8,Local,4.154712,-75.165676,2024A,28.5,162.73
1409,maíz,Santander,Andina,201.2,Agrosavia,6.54538,-73.747273,2024A,19.0,116.85
1410,arroz,Huila,Andina,200.2,Corteva,2.487067,-75.951727,2024B,50.9,307.44
1411,maíz,Cesar,Caribe,246.8,Corteva,9.291088,-73.441506,2024B,18.3,109.07
1412,arroz,Cesar,Caribe,214.8,Local,9.465798,-73.635777,2025A,19.6,103.49
1413,arroz,Huila,Andina,198.9,Local,2.374888,-75.639255,2024B,15.3,76.65
1414,maíz,Nariño,Pacífica,223.4,Local,1.397035,-77.171239,2025A,36.8,179.22
1415,soya,Tolima,Andina,89.5,Agrosavia,4.174471,-74.976545,2024A,20.3,70.64
1416,soya,Caquetá,Amazonía,127.3,Syngenta,1.650406,-75.618262,2025A,16.8,48.38
1417,maíz,Magdalena,Caribe,162.8,Syngenta,10.338178,-74.662806,2024B,31.1,150.52
1418,soya,Córdoba,Caribe,88.6,Local,8.189912,-75.61277,2024B,10.2,28.56
1419,soya,Nariño,Pacífica,89.5,Syngenta,1.012061,-77.72814,2023B,30.3,100.29
1420,maíz,Santander,Andina,202.9,Syngenta,6.659424,-73.785146,2025A,41.8,236.17
1421,arroz,Meta,Orinoquía,296.9,Bayer,3.078738,-73.011667,2025A,29.7,234.04
1422,maíz,Valle del Cauca,Pacífica,149.5,Agrosavia,3.76064,-76.58179,2023B,30.4,146.53
1423,maíz,Caquetá,Amazonía,155.3,Local,1.390567,-75.735504,2024B,32.7,146.82
1424,arroz,Meta,Orinoquía,319.9,Bayer,3.289998,-73.148026,2024A,41.1,302.5
1425,arroz,Valle del Cauca,Pacífica,229.2,Corteva,3.440514,-76.851657,2025A,36.1,284.83
1426,soya,Bolívar,Caribe,86.6,Local,8.333848,-74.041395,2024A,28.4,61.34
