order_id,branch,driver_id,received_datetime,assigned_datetime,completed_datetime
ORD017421,Cedritos,CED_D06,2026-01-04 11:45:58,2026-01-04 11:49:03,2026-01-04 12:22:02
ORD017422,Cedritos,CED_D03,2026-01-04 11:49:38,2026-01-04 11:52:03,2026-01-04 12:27:16
ORD017423,Cedritos,CED_D01,2026-01-04 11:52:42,2026-01-04 11:55:32,2026-01-04 12:21:57
ORD017424,Cedritos,CED_D02,2026-01-04 12:13:10,2026-01-04 12:15:34,2026-01-04 13:10:32
ORD017425,Cedritos,CED_D05,2026-01-04 12:22:11,2026-01-04 12:24:08,2026-01-04 12:52:42
ORD017426,Cedritos,CED_D07,2026-01-04 12:26:11,2026-01-04 12:29:07,2026-01-04 12:54:56
ORD017427,Cedritos,CED_D04,2026-01-04 12:27:54,2026-01-04 12:29:40,2026-01-04 13:00:40
ORD017428,Cedritos,CED_D01,2026-01-04 12:29:24,2026-01-04 12:31:52,2026-01-04 13:02:08
ORD017429,Cedritos,CED_D06,2026-01-04 12:31:07,2026-01-04 12:34:20,2026-01-04 13:01:58
ORD017430,Cedritos,CED_D03,2026-01-04 12:40:02,2026-01-04 12:41:14,2026-01-04 13:07:43
ORD017431,Cedritos,CED_D05,2026-01-04 13:02:33,2026-01-04 13:06:03,2026-01-04 13:43:30
ORD017432,Cedritos,CED_D07,2026-01-04 13:04:26,2026-01-04 13:05:53,2026-01-04 13:31:53
ORD017433,Cedritos,CED_D04,2026-01-04 13:17:22,2026-01-04 13:19:25,2026-01-04 13:40:17
ORD017434,Cedritos,CED_D06,2026-01-04 13:24:36,2026-01-04 13:25:53,2026-01-04 13:49:54
ORD017435,Cedritos,CED_D01,2026-01-04 13:24:57,2026-01-04 13:26:30,2026-01-04 13:47:03
ORD017436,Cedritos,CED_D03,2026-01-04 13:26:11,2026-01-04 13:28:29,2026-01-04 14:07:59
ORD017437,Cedritos,CED_D02,2026-01-04 13:27:30,2026-01-04 13:29:42,2026-01-04 13:57:09
ORD017438,Cedritos,CED_D07,2026-01-04 13:43:22,2026-01-04 13:46:35,2026-01-04 14:13:11
ORD017439,Cedritos,CED_D04,2026-01-04 13:56:52,2026-01-04 13:59:33,2026-01-04 14:22:10
ORD017440,Cedritos,CED_D05,2026-01-04 14:03:51,2026-01-04 14:06:56,2026-01-04 14:40:47
ORD017441,Cedritos,CED_D01,2026-01-04 14:11:38,2026-01-04 14:14:23,2026-01-04 14:44:00
ORD017442,Cedritos,CED_D06,2026-01-04 14:26:12,2026-01-04 14:29:40,2026-01-04 15:02:27
ORD017443,Cedritos,CED_D02,2026-01-04 14:46:24,2026-01-04 14:50:06,2026-01-04 15:10:31
ORD017444,Cedritos,CED_D03,2026-01-04 14:53:49,2026-01-04 14:54:54,2026-01-04 15:19:50
ORD017445,Cedritos,CED_D07,2026-01-04 14:58:22,2026-01-04 15:00:39,2026-01-04 15:34:57
ORD017446,Cedritos,CED_D04,2026-01-04 15:11:00,2026-01-04 15:14:12,2026-01-04 15:36:35
ORD017447,Cedritos,CED_D05,2026-01-04 15:27:17,2026-01-04 15:29:39,2026-01-04 15:52:45
ORD017448,Cedritos,CED_D01,2026-01-04 15:29:26,2026-01-04 15:31:38,2026-01-04 16:04:26
ORD017449,Cedritos,CED_D06,2026-01-04 15:33:54,2026-01-04 15:36:19,2026-01-04 16:13:36
ORD017450,Cedritos,CED_D02,2026-01-04 15:37:38,2026-01-04 15:40:23,2026-01-04 16:12:04
ORD017451,Cedritos,CED_D03,2026-01-04 15:40:46,2026-01-04 15:44:44,2026-01-04 16:22:21
ORD017452,Cedritos,CED_D07,2026-01-04 15:56:34,2026-01-04 16:00:02,2026-01-04 16:21:03
ORD017453,Cedritos,CED_D04,2026-01-04 16:03:46,2026-01-04 16:07:20,2026-01-04 16:34:25
ORD017454,Cedritos,CED_D05,2026-01-04 16:08:39,2026-01-04 16:12:00,2026-01-04 16:36:34
ORD017455,Cedritos,CED_D01,2026-01-04 16:23:38,2026-01-04 16:26:41,2026-01-04 16:57:12
ORD017456,Cedritos,CED_D02,2026-01-04 16:37:48,2026-01-04 16:40:30,2026-01-04 17:06:10
ORD017457,Cedritos,CED_D06,2026-01-04 16:45:42,2026-01-04 16:48:48,2026-01-04 17:14:37
ORD017458,Cedritos,CED_D07,2026-01-04 16:57:13,2026-01-04 16:59:50,2026-01-04 17:21:27
ORD017459,Cedritos,CED_D03,2026-01-04 16:58:51,2026-01-04 17:01:39,2026-01-04 17:30:08
ORD017460,Cedritos,CED_D04,2026-01-04 17:09:14,2026-01-04 17:13:03,2026-01-04 17:36:37
ORD017461,Cedritos,CED_D05,2026-01-04 17:10:15,2026-01-04 17:13:12,2026-01-04 17:43:34
ORD017462,Cedritos,CED_D01,2026-01-04 17:22:49,2026-01-04 17:26:07,2026-01-04 17:54:26
ORD017463,Cedritos,CED_D02,2026-01-04 17:32:47,2026-01-04 17:36:32,2026-01-04 18:12:34
ORD017464,Cedritos,CED_D06,2026-01-04 17:33:28,2026-01-04 17:36:07,2026-01-04 17:56:47
ORD017465,Cedritos,CED_D07,2026-01-04 17:36:30,2026-01-04 17:38:30,2026-01-04 18:10:16
ORD017466,Cedritos,CED_D03,2026-01-04 17:47:49,2026-01-04 17:49:19,2026-01-04 18:18:54
ORD017467,Cedritos,CED_D04,2026-01-04 17:51:15,2026-01-04 17:54:50,2026-01-04 18:10:01
ORD017468,Cedritos,CED_D05,2026-01-04 17:59:22,2026-01-04 18:02:56,2026-01-04 18:17:35
ORD017469,Cedritos,CED_D01,2026-01-04 18:00:34,2026-01-04 18:03:20,2026-01-04 18:35:43
ORD017470,Cedritos,CED_D06,2026-01-04 18:00:55,2026-01-04 18:02:32,2026-01-04 18:32:47
ORD017471,Cedritos,CED_D04,2026-01-04 18:01:16,2026-01-04 18:10:53,2026-01-04 18:32:17
ORD017472,Cedritos,CED_D07,2026-01-04 18:06:21,2026-01-04 18:11:11,2026-01-04 18:33:00
ORD017473,Cedritos,CED_D02,2026-01-04 18:20:47,2026-01-04 18:22:24,2026-01-04 18:54:44
ORD017474,Cedritos,CED_D05,2026-01-04 18:25:08,2026-01-04 18:27:45,2026-01-04 19:05:09
ORD017475,Cedritos,CED_D03,2026-01-04 18:28:53,2026-01-04 18:29:57,2026-01-04 18:55:55
ORD017476,Cedritos,CED_D04,2026-01-04 18:34:37,2026-01-04 18:38:09,2026-01-04 18:58:42
ORD017477,Cedritos,CED_D06,2026-01-04 18:44:01,2026-01-04 18:47:11,2026-01-04 19:11:13
ORD017478,Cedritos,CED_D07,2026-01-04 18:44:35,2026-01-04 18:46:16,2026-01-04 19:16:25
ORD017479,Cedritos,CED_D01,2026-01-04 18:49:21,2026-01-04 18:50:28,2026-01-04 19:08:31
ORD017480,Cedritos,CED_D02,2026-01-04 18:58:44,2026-01-04 19:00:35,2026-01-04 19:29:51
ORD017481,Cedritos,CED_D03,2026-01-04 19:00:29,2026-01-04 19:03:43,2026-01-04 19:29:17
ORD017482,Cedritos,CED_D04,2026-01-04 19:05:09,2026-01-04 19:06:48,2026-01-04 19:32:29
ORD017483,Cedritos,CED_D05,2026-01-04 19:17:05,2026-01-04 19:20:20,2026-01-04 19:36:31
ORD017484,Cedritos,CED_D01,2026-01-04 19:21:28,2026-01-04 19:23:20,2026-01-04 19:50:35
ORD017485,Cedritos,CED_D06,2026-01-04 19:29:49,2026-01-04 19:32:42,2026-01-04 20:05:09
ORD017486,Cedritos,CED_D07,2026-01-04 19:33:09,2026-01-04 19:36:18,2026-01-04 19:57:50
ORD017487,Cedritos,CED_D03,2026-01-04 19:34:06,2026-01-04 19:35:52,2026-01-04 20:08:42
ORD017488,Cedritos,CED_D02,2026-01-04 19:37:56,2026-01-04 19:40:02,2026-01-04 19:59:07
ORD017489,Cedritos,CED_D04,2026-01-04 19:38:21,2026-01-04 19:40:08,2026-01-04 20:06:33
ORD017490,Cedritos,CED_D05,2026-01-04 19:46:57,2026-01-04 19:48:21,2026-01-04 20:15:58
ORD017491,Cedritos,CED_D01,2026-01-04 19:49:39,2026-01-04 19:51:36,2026-01-04 20:16:58
ORD017492,Cedritos,CED_D07,2026-01-04 19:54:12,2026-01-04 19:59:28,2026-01-04 20:28:48
ORD017493,Cedritos,CED_D02,2026-01-04 19:56:10,2026-01-04 19:59:38,2026-01-04 20:23:26
ORD017494,Cedritos,CED_D06,2026-01-04 19:59:14,2026-01-04 20:06:58,2026-01-04 20:37:48
ORD017495,Cedritos,CED_D04,2026-01-04 20:02:41,2026-01-04 20:08:03,2026-01-04 20:25:40
ORD017496,Cedritos,CED_D03,2026-01-04 20:08:15,2026-01-04 20:10:37,2026-01-04 20:52:09
ORD017497,Cedritos,CED_D05,2026-01-04 20:09:52,2026-01-04 20:17:49,2026-01-04 20:36:41
ORD017498,Cedritos,CED_D01,2026-01-04 20:11:03,2026-01-04 20:17:34,2026-01-04 20:44:33
ORD017499,Cedritos,CED_D02,2026-01-04 20:11:44,2026-01-04 20:25:20,2026-01-04 20:54:16
ORD017500,Cedritos,CED_D04,2026-01-04 20:12:50,2026-01-04 20:27:12,2026-01-04 20:54:31
ORD017501,Cedritos,CED_D07,2026-01-04 20:20:52,2026-01-04 20:30:06,2026-01-04 21:01:19
ORD017502,Cedritos,CED_D05,2026-01-04 20:35:31,2026-01-04 20:38:16,2026-01-04 20:57:29
ORD017503,Cedritos,CED_D06,2026-01-04 20:40:36,2026-01-04 20:42:30,2026-01-04 21:13:28
ORD017504,Cedritos,CED_D01,2026-01-04 20:44:39,2026-01-04 20:47:00,2026-01-04 21:11:25
ORD017505,Cedritos,CED_D03,2026-01-04 20:48:13,2026-01-04 20:53:24,2026-01-04 21:24:07
ORD017506,Cedritos,CED_D02,2026-01-04 21:06:29,2026-01-04 21:09:41,2026-01-04 21:31:35
ORD017507,Cedritos,CED_D04,2026-01-04 21:25:29,2026-01-04 21:27:43,2026-01-04 22:07:39
ORD017508,Cedritos,CED_D05,2026-01-04 21:39:04,2026-01-04 21:41:47,2026-01-04 22:13:25
ORD017509,Cedritos,CED_D07,2026-01-04 21:51:31,2026-01-04 21:53:46,2026-01-04 22:19:40
ORD017510,Cedritos,CED_D01,2026-01-04 21:52:19,2026-01-04 21:53:51,2026-01-04 22:17:50
ORD017511,Cedritos,CED_D06,2026-01-04 21:53:11,2026-01-04 21:55:01,2026-01-04 22:27:52
ORD017512,Cedritos,CED_D03,2026-01-04 21:54:24,2026-01-04 21:56:43,2026-01-04 22:11:40
ORD017513,Cedritos,CED_D02,2026-01-05 11:23:05,2026-01-05 11:25:01,2026-01-05 11:51:40
ORD017514,Cedritos,CED_D04,2026-01-05 11:27:29,2026-01-05 11:29:52,2026-01-05 11:50:19
ORD017515,Cedritos,CED_D03,2026-01-05 11:46:00,2026-01-05 11:49:00,2026-01-05 12:13:47
ORD017516,Cedritos,CED_D05,2026-01-05 11:55:12,2026-01-05 11:58:56,2026-01-05 12:19:09
ORD017517,Cedritos,CED_D01,2026-01-05 12:00:45,2026-01-05 12:03:59,2026-01-05 12:27:08
ORD017518,Cedritos,CED_D07,2026-01-05 12:03:32,2026-01-05 12:05:07,2026-01-05 12:30:41
ORD017519,Cedritos,CED_D06,2026-01-05 12:07:20,2026-01-05 12:10:47,2026-01-05 12:32:16
ORD017520,Cedritos,CED_D04,2026-01-05 12:31:47,2026-01-05 12:33:17,2026-01-05 12:58:31
ORD017521,Cedritos,CED_D02,2026-01-05 12:32:48,2026-01-05 12:36:46,2026-01-05 13:03:30
ORD017522,Cedritos,CED_D03,2026-01-05 12:33:24,2026-01-05 12:35:09,2026-01-05 13:06:15
ORD017523,Cedritos,CED_D05,2026-01-05 12:41:37,2026-01-05 12:45:16,2026-01-05 13:11:10
ORD017524,Cedritos,CED_D01,2026-01-05 12:44:46,2026-01-05 12:45:58,2026-01-05 13:24:11
ORD017525,Cedritos,CED_D07,2026-01-05 12:50:44,2026-01-05 12:54:11,2026-01-05 13:23:28
ORD017526,Cedritos,CED_D06,2026-01-05 12:57:21,2026-01-05 13:00:38,2026-01-05 13:23:30
ORD017527,Cedritos,CED_D04,2026-01-05 12:57:47,2026-01-05 13:00:13,2026-01-05 13:27:07
ORD017528,Cedritos,CED_D02,2026-01-05 13:01:04,2026-01-05 13:04:10,2026-01-05 13:26:29
ORD017529,Cedritos,CED_D03,2026-01-05 13:09:51,2026-01-05 13:12:19,2026-01-05 13:39:45
ORD017530,Cedritos,CED_D05,2026-01-05 13:11:25,2026-01-05 13:13:37,2026-01-05 13:42:52
ORD017531,Cedritos,CED_D07,2026-01-05 13:12:09,2026-01-05 13:24:17,2026-01-05 13:55:14
ORD017532,Cedritos,CED_D06,2026-01-05 13:13:45,2026-01-05 13:25:25,2026-01-05 13:45:06
ORD017533,Cedritos,CED_D01,2026-01-05 13:19:28,2026-01-05 13:24:52,2026-01-05 14:03:34
ORD017534,Cedritos,CED_D02,2026-01-05 13:21:24,2026-01-05 13:27:01,2026-01-05 13:54:52
ORD017535,Cedritos,CED_D04,2026-01-05 13:25:20,2026-01-05 13:28:47,2026-01-05 13:56:52
ORD017536,Cedritos,CED_D03,2026-01-05 13:30:22,2026-01-05 13:41:12,2026-01-05 14:01:08
ORD017537,Cedritos,CED_D05,2026-01-05 13:56:06,2026-01-05 13:58:39,2026-01-05 14:28:44
ORD017538,Cedritos,CED_D06,2026-01-05 13:57:59,2026-01-05 13:59:06,2026-01-05 14:31:56
ORD017539,Cedritos,CED_D02,2026-01-05 14:16:11,2026-01-05 14:18:30,2026-01-05 14:57:56
ORD017540,Cedritos,CED_D07,2026-01-05 14:26:09,2026-01-05 14:27:46,2026-01-05 14:49:45
ORD017541,Cedritos,CED_D04,2026-01-05 14:29:29,2026-01-05 14:31:23,2026-01-05 14:55:15
ORD017542,Cedritos,CED_D03,2026-01-05 14:46:42,2026-01-05 14:48:18,2026-01-05 15:16:02
ORD017543,Cedritos,CED_D01,2026-01-05 14:51:08,2026-01-05 14:53:08,2026-01-05 15:15:35
ORD017544,Cedritos,CED_D05,2026-01-05 15:03:56,2026-01-05 15:07:17,2026-01-05 15:28:22
ORD017545,Cedritos,CED_D06,2026-01-05 15:06:32,2026-01-05 15:07:51,2026-01-05 15:33:19
ORD017546,Cedritos,CED_D07,2026-01-05 15:17:23,2026-01-05 15:19:45,2026-01-05 15:46:03
ORD017547,Cedritos,CED_D04,2026-01-05 15:17:59,2026-01-05 15:21:10,2026-01-05 15:49:19
ORD017548,Cedritos,CED_D02,2026-01-05 15:18:41,2026-01-05 15:22:08,2026-01-05 16:09:01
ORD017549,Cedritos,CED_D01,2026-01-05 15:21:31,2026-01-05 15:24:30,2026-01-05 15:49:16
ORD017550,Cedritos,CED_D03,2026-01-05 15:23:31,2026-01-05 15:26:02,2026-01-05 15:56:34
ORD017551,Cedritos,CED_D05,2026-01-05 15:36:51,2026-01-05 15:39:56,2026-01-05 15:58:28
ORD017552,Cedritos,CED_D06,2026-01-05 15:47:52,2026-01-05 15:49:44,2026-01-05 16:15:55
ORD017553,Cedritos,CED_D07,2026-01-05 16:04:45,2026-01-05 16:05:46,2026-01-05 16:27:34
ORD017554,Cedritos,CED_D01,2026-01-05 16:05:14,2026-01-05 16:09:00,2026-01-05 16:35:38
ORD017555,Cedritos,CED_D04,2026-01-05 16:16:51,2026-01-05 16:18:38,2026-01-05 16:41:53
ORD017556,Cedritos,CED_D03,2026-01-05 16:29:27,2026-01-05 16:32:16,2026-01-05 16:56:11
ORD017557,Cedritos,CED_D05,2026-01-05 16:47:30,2026-01-05 16:49:55,2026-01-05 17:05:28
ORD017558,Cedritos,CED_D02,2026-01-05 17:22:12,2026-01-05 17:25:21,2026-01-05 18:10:57
ORD017559,Cedritos,CED_D06,2026-01-05 17:33:52,2026-01-05 17:37:19,2026-01-05 17:56:11
ORD017560,Cedritos,CED_D07,2026-01-05 17:45:15,2026-01-05 17:46:29,2026-01-05 18:15:32
ORD017561,Cedritos,CED_D01,2026-01-05 18:00:54,2026-01-05 18:04:17,2026-01-05 18:29:53
ORD017562,Cedritos,CED_D04,2026-01-05 18:08:41,2026-01-05 18:10:33,2026-01-05 18:50:55
ORD017563,Cedritos,CED_D03,2026-01-05 18:24:41,2026-01-05 18:26:20,2026-01-05 18:59:59
ORD017564,Cedritos,CED_D05,2026-01-05 18:29:07,2026-01-05 18:31:09,2026-01-05 19:06:38
ORD017565,Cedritos,CED_D06,2026-01-05 18:31:07,2026-01-05 18:34:56,2026-01-05 19:11:33
ORD017566,Cedritos,CED_D02,2026-01-05 18:41:11,2026-01-05 18:42:25,2026-01-05 19:14:46
ORD017567,Cedritos,CED_D07,2026-01-05 18:41:53,2026-01-05 18:44:48,2026-01-05 19:09:14
ORD017568,Cedritos,CED_D01,2026-01-05 18:52:40,2026-01-05 18:55:42,2026-01-05 19:27:38
ORD017569,Cedritos,CED_D04,2026-01-05 18:56:41,2026-01-05 18:59:56,2026-01-05 19:27:06
ORD017570,Cedritos,CED_D03,2026-01-05 19:36:16,2026-01-05 19:39:55,2026-01-05 20:05:26
ORD017571,Cedritos,CED_D05,2026-01-05 19:47:37,2026-01-05 19:51:01,2026-01-05 20:15:44
ORD017572,Cedritos,CED_D07,2026-01-05 19:52:39,2026-01-05 19:56:04,2026-01-05 20:27:22
ORD017573,Cedritos,CED_D06,2026-01-05 19:52:48,2026-01-05 19:56:28,2026-01-05 20:22:32
ORD017574,Cedritos,CED_D02,2026-01-05 19:53:09,2026-01-05 19:55:59,2026-01-05 20:18:19
ORD017575,Cedritos,CED_D04,2026-01-05 19:54:04,2026-01-05 19:56:43,2026-01-05 20:21:08
ORD017576,Cedritos,CED_D01,2026-01-05 20:03:56,2026-01-05 20:06:54,2026-01-05 20:35:43
ORD017577,Cedritos,CED_D03,2026-01-05 20:04:00,2026-01-05 20:06:27,2026-01-05 20:30:00
ORD017578,Cedritos,CED_D05,2026-01-05 20:05:35,2026-01-05 20:16:45,2026-01-05 20:58:40
ORD017579,Cedritos,CED_D02,2026-01-05 20:15:27,2026-01-05 20:20:11,2026-01-05 21:02:16
ORD017580,Cedritos,CED_D04,2026-01-05 20:17:08,2026-01-05 20:22:06,2026-01-05 20:44:37
ORD017581,Cedritos,CED_D06,2026-01-05 20:30:13,2026-01-05 20:32:19,2026-01-05 20:59:50
ORD017582,Cedritos,CED_D07,2026-01-05 20:32:36,2026-01-05 20:34:06,2026-01-05 21:02:21
ORD017583,Cedritos,CED_D03,2026-01-05 20:37:23,2026-01-05 20:39:51,2026-01-05 21:12:29
ORD017584,Cedritos,CED_D01,2026-01-05 20:42:48,2026-01-05 20:45:06,2026-01-05 21:07:34
ORD017585,Cedritos,CED_D04,2026-01-05 20:44:36,2026-01-05 20:45:23,2026-01-05 21:09:20
ORD017586,Cedritos,CED_D05,2026-01-05 21:08:28,2026-01-05 21:10:23,2026-01-05 21:47:11
ORD017587,Cedritos,CED_D06,2026-01-05 21:25:54,2026-01-05 21:27:01,2026-01-05 21:47:54
ORD017588,Cedritos,CED_D02,2026-01-06 11:23:42,2026-01-06 11:25:35,2026-01-06 11:51:58
ORD017589,Cedritos,CED_D07,2026-01-06 12:00:42,2026-01-06 12:02:12,2026-01-06 12:20:45
ORD017590,Cedritos,CED_D01,2026-01-06 12:04:07,2026-01-06 12:06:01,2026-01-06 12:28:23
ORD017591,Cedritos,CED_D04,2026-01-06 12:10:57,2026-01-06 12:14:09,2026-01-06 12:33:17
ORD017592,Cedritos,CED_D03,2026-01-06 12:26:22,2026-01-06 12:28:40,2026-01-06 12:55:47
ORD017593,Cedritos,CED_D05,2026-01-06 12:26:51,2026-01-06 12:30:44,2026-01-06 12:49:03
ORD017594,Cedritos,CED_D06,2026-01-06 12:33:03,2026-01-06 12:35:21,2026-01-06 13:00:53
ORD017595,Cedritos,CED_D02,2026-01-06 12:33:18,2026-01-06 12:37:00,2026-01-06 13:03:38
ORD017596,Cedritos,CED_D07,2026-01-06 12:36:07,2026-01-06 12:37:40,2026-01-06 13:02:38
ORD017597,Cedritos,CED_D01,2026-01-06 12:37:39,2026-01-06 12:39:39,2026-01-06 13:06:44
ORD017598,Cedritos,CED_D04,2026-01-06 12:45:10,2026-01-06 12:47:37,2026-01-06 13:21:24
ORD017599,Cedritos,CED_D05,2026-01-06 13:01:09,2026-01-06 13:02:28,2026-01-06 13:33:39
ORD017600,Cedritos,CED_D03,2026-01-06 13:03:26,2026-01-06 13:04:27,2026-01-06 13:27:12
ORD017601,Cedritos,CED_D06,2026-01-06 13:32:34,2026-01-06 13:34:59,2026-01-06 13:51:26
ORD017602,Cedritos,CED_D07,2026-01-06 13:33:11,2026-01-06 13:36:33,2026-01-06 14:10:58
ORD017603,Cedritos,CED_D02,2026-01-06 13:37:32,2026-01-06 13:39:16,2026-01-06 14:04:20
ORD017604,Cedritos,CED_D01,2026-01-06 13:38:29,2026-01-06 13:42:12,2026-01-06 14:11:34
ORD017605,Cedritos,CED_D04,2026-01-06 13:39:01,2026-01-06 13:42:58,2026-01-06 13:59:56
ORD017606,Cedritos,CED_D03,2026-01-06 14:32:49,2026-01-06 14:36:08,2026-01-06 15:08:36
ORD017607,Cedritos,CED_D05,2026-01-06 14:34:15,2026-01-06 14:35:55,2026-01-06 15:02:10
ORD017608,Cedritos,CED_D06,2026-01-06 14:41:24,2026-01-06 14:43:37,2026-01-06 15:10:31
ORD017609,Cedritos,CED_D04,2026-01-06 14:43:07,2026-01-06 14:46:31,2026-01-06 15:08:51
ORD017610,Cedritos,CED_D02,2026-01-06 14:48:59,2026-01-06 14:50:12,2026-01-06 15:27:15
ORD017611,Cedritos,CED_D07,2026-01-06 15:04:38,2026-01-06 15:07:58,2026-01-06 15:28:17
ORD017612,Cedritos,CED_D01,2026-01-06 15:17:51,2026-01-06 15:19:29,2026-01-06 15:42:10
ORD017613,Cedritos,CED_D05,2026-01-06 16:04:37,2026-01-06 16:06:20,2026-01-06 16:38:31
ORD017614,Cedritos,CED_D03,2026-01-06 17:03:02,2026-01-06 17:05:12,2026-01-06 17:22:56
ORD017615,Cedritos,CED_D04,2026-01-06 17:12:00,2026-01-06 17:15:34,2026-01-06 17:46:00
ORD017616,Cedritos,CED_D06,2026-01-06 17:15:53,2026-01-06 17:17:12,2026-01-06 17:42:39
ORD017617,Cedritos,CED_D02,2026-01-06 17:28:36,2026-01-06 17:30:58,2026-01-06 17:57:49
ORD017618,Cedritos,CED_D07,2026-01-06 17:31:17,2026-01-06 17:33:44,2026-01-06 18:08:16
ORD017619,Cedritos,CED_D01,2026-01-06 17:48:07,2026-01-06 17:49:46,2026-01-06 18:05:36
ORD017620,Cedritos,CED_D05,2026-01-06 17:51:01,2026-01-06 17:54:34,2026-01-06 18:12:33
ORD017621,Cedritos,CED_D03,2026-01-06 18:00:44,2026-01-06 18:03:03,2026-01-06 18:35:05
ORD017622,Cedritos,CED_D06,2026-01-06 18:33:22,2026-01-06 18:37:12,2026-01-06 19:09:24
ORD017623,Cedritos,CED_D04,2026-01-06 18:35:24,2026-01-06 18:39:23,2026-01-06 19:11:23
ORD017624,Cedritos,CED_D02,2026-01-06 18:43:34,2026-01-06 18:47:05,2026-01-06 19:15:27
ORD017625,Cedritos,CED_D01,2026-01-06 18:52:29,2026-01-06 18:55:11,2026-01-06 19:23:29
ORD017626,Cedritos,CED_D07,2026-01-06 18:52:35,2026-01-06 18:56:01,2026-01-06 19:11:55
ORD017627,Cedritos,CED_D05,2026-01-06 18:55:51,2026-01-06 18:58:17,2026-01-06 19:20:03
ORD017628,Cedritos,CED_D03,2026-01-06 19:01:56,2026-01-06 19:05:44,2026-01-06 19:37:27
ORD017629,Cedritos,CED_D06,2026-01-06 19:04:18,2026-01-06 19:11:10,2026-01-06 19:55:05
ORD017630,Cedritos,CED_D04,2026-01-06 19:17:03,2026-01-06 19:18:50,2026-01-06 19:47:04
ORD017631,Cedritos,CED_D07,2026-01-06 19:20:43,2026-01-06 19:22:46,2026-01-06 19:56:02
ORD017632,Cedritos,CED_D02,2026-01-06 19:22:15,2026-01-06 19:26:05,2026-01-06 19:56:03
ORD017633,Cedritos,CED_D05,2026-01-06 19:23:20,2026-01-06 19:26:46,2026-01-06 20:01:49
ORD017634,Cedritos,CED_D01,2026-01-06 19:28:42,2026-01-06 19:32:25,2026-01-06 20:02:42
ORD017635,Cedritos,CED_D03,2026-01-06 19:29:31,2026-01-06 19:38:35,2026-01-06 20:07:35
ORD017636,Cedritos,CED_D04,2026-01-06 19:34:15,2026-01-06 19:48:36,2026-01-06 20:09:40
ORD017637,Cedritos,CED_D06,2026-01-06 19:34:22,2026-01-06 19:56:31,2026-01-06 20:19:22
ORD017638,Cedritos,CED_D07,2026-01-06 19:38:31,2026-01-06 19:57:07,2026-01-06 20:16:28
ORD017639,Cedritos,CED_D02,2026-01-06 19:40:46,2026-01-06 19:56:50,2026-01-06 20:18:23
ORD017640,Cedritos,CED_D05,2026-01-06 19:44:44,2026-01-06 20:03:24,2026-01-06 20:32:38
ORD017641,Cedritos,CED_D01,2026-01-06 19:55:40,2026-01-06 20:04:03,2026-01-06 20:41:11
ORD017642,Cedritos,CED_D03,2026-01-06 20:03:57,2026-01-06 20:08:42,2026-01-06 20:31:11
ORD017643,Cedritos,CED_D04,2026-01-06 20:15:31,2026-01-06 20:18:08,2026-01-06 20:48:22
ORD017644,Cedritos,CED_D07,2026-01-06 20:20:20,2026-01-06 20:22:42,2026-01-06 20:42:21
ORD017645,Cedritos,CED_D02,2026-01-06 20:38:31,2026-01-06 20:41:19,2026-01-06 21:40:53
ORD017646,Cedritos,CED_D06,2026-01-06 21:02:58,2026-01-06 21:05:23,2026-01-06 21:43:09
ORD017647,Cedritos,CED_D03,2026-01-06 21:51:02,2026-01-06 21:52:31,2026-01-06 22:30:23
ORD017648,Cedritos,CED_D05,2026-01-07 11:23:09,2026-01-07 11:24:40,2026-01-07 11:45:00
ORD017649,Cedritos,CED_D01,2026-01-07 11:39:06,2026-01-07 11:40:31,2026-01-07 12:07:25
ORD017650,Cedritos,CED_D07,2026-01-07 11:56:25,2026-01-07 11:59:26,2026-01-07 12:18:15
ORD017651,Cedritos,CED_D04,2026-01-07 11:57:30,2026-01-07 11:58:44,2026-01-07 12:20:16
ORD017652,Cedritos,CED_D02,2026-01-07 11:59:41,2026-01-07 12:03:03,2026-01-07 12:33:52
ORD017653,Cedritos,CED_D06,2026-01-07 12:06:43,2026-01-07 12:10:03,2026-01-07 12:30:45
ORD017654,Cedritos,CED_D03,2026-01-07 12:09:40,2026-01-07 12:11:32,2026-01-07 12:31:24
ORD017655,Cedritos,CED_D05,2026-01-07 12:35:19,2026-01-07 12:39:14,2026-01-07 12:59:24
ORD017656,Cedritos,CED_D01,2026-01-07 12:44:57,2026-01-07 12:48:19,2026-01-07 13:10:54
ORD017657,Cedritos,CED_D07,2026-01-07 12:52:11,2026-01-07 12:53:59,2026-01-07 13:15:42
ORD017658,Cedritos,CED_D04,2026-01-07 12:54:08,2026-01-07 12:55:50,2026-01-07 13:34:10
ORD017659,Cedritos,CED_D06,2026-01-07 13:06:38,2026-01-07 13:08:29,2026-01-07 13:31:27
ORD017660,Cedritos,CED_D03,2026-01-07 13:21:02,2026-01-07 13:23:15,2026-01-07 14:00:16
ORD017661,Cedritos,CED_D02,2026-01-07 13:22:11,2026-01-07 13:23:24,2026-01-07 13:43:59
ORD017662,Cedritos,CED_D05,2026-01-07 13:23:30,2026-01-07 13:27:13,2026-01-07 14:07:46
ORD017663,Cedritos,CED_D01,2026-01-07 13:42:33,2026-01-07 13:45:35,2026-01-07 14:14:09
ORD017664,Cedritos,CED_D07,2026-01-07 13:57:15,2026-01-07 14:00:17,2026-01-07 14:34:04
ORD017665,Cedritos,CED_D06,2026-01-07 14:00:21,2026-01-07 14:03:55,2026-01-07 14:25:13
