,x1,x2,x3,x4,y,noise1,noise2,noise3
1687,78,81,159,874,1858.2635988590728,17162,4097,1.4163758579926147
1688,83,203,460,1107,4837.997169205428,10817,6562,2.376569552908656
1689,111,111,266,778,2924.3852678957755,2917,626,2.3928002849031387
1690,7,76,439,710,3919.3588595095894,170,4097,1.8357086774626783
1691,92,217,231,1175,3090.8719514988534,22501,82,2.35375316153983
1692,79,209,156,918,2425.5476597965576,2810,1,1.806578081387645
1693,46,146,381,1032,3863.1651109467352,8465,2402,2.3827352065964544
1694,123,225,180,760,2787.3275355598357,2305,17,2.129775474195732
1695,26,137,333,838,3393.763459268395,842,2,2.39203721926968
1696,29,186,345,1197,3720.9018288564066,6890,82,1.6678513965651853
1697,20,215,431,560,4522.771955810189,6242,2,1.4823049252725928
1698,16,67,375,1046,3385.6788481501644,21317,2402,1.7412115700032063
1699,75,232,455,750,4914.131821898964,101,17,1.5530432522980084
1700,45,203,426,1042,4483.031644293645,26245,6562,1.9695867749246576
1701,80,90,429,936,4064.0547905128947,1522,4097,2.2943674625247774
1702,117,168,351,827,3880.0421241953904,785,17,1.7793037684762725
1703,35,78,204,671,2109.6538560200393,11026,1,1.7864134386261044
1704,95,153,311,762,3443.1786836405067,9605,1297,2.029129464303117
1705,43,146,177,1055,2223.792399777816,37637,6562,1.628984696857379
1706,45,75,383,524,3549.9642944191933,25282,4097,1.9713497760180423
1707,125,172,223,974,2891.7129175025752,31330,82,2.0180014449415764
1708,124,217,192,1198,2849.31223981143,82,257,1.4731913035962294
1709,22,126,158,1008,1933.7372214584216,37,6562,2.0101213879978475
1710,69,179,295,556,3377.2413023613244,21026,82,2.2293708392923226
1711,85,105,412,1062,4007.951399399611,35345,4097,1.689078717688154
1712,55,123,170,757,2088.684180237865,32401,257,1.7555143295388573
1713,56,62,291,880,2778.1805315871543,16642,1297,2.1041340406617643
1714,51,213,215,1049,2854.300939906536,1445,2402,2.047570342763497
1715,26,123,464,1077,4376.873557062478,16901,4097,2.3897385065179555
1716,69,219,435,1140,4680.859775645358,1765,82,1.9616409128331889
1717,45,167,479,671,4741.0372680631135,21905,1297,1.8181907476548784
1718,100,113,496,547,4749.910196194291,39205,4097,2.1431754737994613
1719,8,92,170,842,1842.636296478227,18770,1297,1.9900652967831793
1720,124,107,399,595,3999.405186328768,12545,1,1.9924475872339968
1721,103,78,172,590,2003.0029984451335,2501,6562,1.969445299206487
1722,116,225,339,656,4044.441118911741,4357,2,2.2484238788510362
1723,120,220,220,856,3078.298449472848,3970,1297,2.3219710956138337
1724,89,118,311,997,3268.8022738682084,37637,17,1.4121857841906524
1725,22,145,242,1067,2693.6724752106147,1090,2,1.969639056050775
1726,69,145,271,556,3028.383064457769,101,2402,1.6142596990263218
1727,111,197,311,1127,3680.8225636508096,34226,6562,1.9188322077400994
1728,32,115,240,1182,2561.089600082006,39602,257,1.4996322161308226
1729,48,115,272,888,2852.653196944643,17425,626,1.8481489388423684
1730,122,97,326,1020,3364.5622268626594,36865,626,2.2145884544985313
1731,36,225,296,980,3524.525370380635,12997,17,1.4911400561039347
1732,67,116,195,500,2283.180049122854,2117,1,1.698621789980279
1733,117,174,278,1147,3324.2945474408593,3722,1297,1.8995569340248322
1734,61,112,413,659,3995.336143435176,7397,2,2.049803250222843
1735,97,75,363,1095,3504.0465231122053,31685,4097,1.6112338812199674
1736,5,73,390,950,3508.4783462887785,14885,257,1.9473102880254656
1737,100,195,474,541,4951.138455898204,17957,1297,1.9265666722791903
1738,119,203,431,731,4685.828859142105,11882,2402,2.1188964429833037
1739,72,179,452,917,4639.810427494075,37637,2402,1.7828786107067471
1740,40,93,289,787,2869.5492118993607,9802,17,2.1337368944646538
1741,45,57,362,517,3299.6993049632265,13226,17,1.498142781833355
1742,105,197,335,836,3858.7117482138387,15377,626,2.1558193467895466
1743,102,208,363,990,4126.768141719824,11665,626,2.018338095444015
1744,82,209,244,1035,3136.2723887764223,20450,257,2.0006795115449716
1745,46,135,433,503,4228.326923358428,38026,4097,2.0888637669425627
1746,67,92,385,993,3692.925826304781,37637,626,1.407495807584462
1747,129,186,442,715,4717.439379614279,4357,82,2.0158483419551723
1748,2,73,202,1186,1997.8622496753053,4901,2402,1.5222723591828125
1749,88,180,188,1141,2567.67068363131,33857,82,1.880635271122485
1750,90,95,413,517,3981.3551734256566,15377,17,2.266829639045924
1751,8,171,232,842,2701.9920107950697,11237,626,1.509839509293487
1752,4,80,497,844,4394.541615574489,10001,626,2.0100425590248725
1753,23,92,181,556,1963.6758107303842,12101,1297,1.616932399892264
1754,86,174,251,1069,3039.8291110064215,7397,2402,1.4946204468176418
1755,64,107,174,954,2066.5448624941523,38810,2,1.959532522302255
1756,91,73,446,1141,4145.541981226087,12997,6562,1.9535403083951541
1757,49,219,231,793,3004.726358079328,20165,1297,2.045952843502965
1758,22,127,155,650,1914.9396187562288,36865,626,1.6784997433797009
1759,1,183,474,1035,4678.461526168818,20450,4097,2.056772490457485
1760,25,114,356,699,3469.161884973803,19882,257,1.6726903989159667
1761,59,166,453,820,4559.563421010646,3970,1,2.2603925615728615
1762,39,108,157,536,1880.3306696968648,33857,257,1.8906223882279574
1763,7,157,224,860,2571.4303201234916,1850,17,1.5367421207813263
1764,75,60,197,878,2058.7079389474484,6242,2402,1.5296377067038693
1765,39,56,154,1190,1617.1676567675395,3970,626,1.7546138310550132
1766,57,104,312,1055,3141.392637089495,17690,82,1.4504853106353224
1767,115,68,154,693,1839.4219040489857,35345,82,1.994931818854744
1768,66,233,221,1012,3026.8880445723776,1682,1,1.8860339546660332
1769,125,227,463,1154,5065.13293824742,8650,17,1.7310381052493942
1770,9,197,241,631,2895.6346071896382,31685,2402,2.061422492131024
1771,90,157,377,810,3978.0893416973922,2810,626,1.803363102154961
1772,111,146,354,1181,3789.602765623369,8837,2402,2.00566996751043
1773,114,186,385,862,4227.9612093272435,13457,6562,2.395491725759395
1774,21,146,413,751,4063.6776008235356,38810,257,1.4642529601018988
1775,115,109,310,615,3276.182769342585,13457,257,1.9784998693240454
1776,15,202,385,543,4084.6532066178265,31685,2,1.5969782989630512
1777,76,230,218,633,3011.500988748641,6890,17,1.438463145748396
1778,34,232,223,1123,2968.482399418254,35722,82,2.1897411955254578
1779,117,208,380,1079,4296.166143164008,22202,1,1.4999635271898137
1780,56,197,443,1111,4615.811150136581,101,257,1.8805973651094239
1781,107,182,188,501,2618.312552412334,9605,17,1.8766324860539414
1782,73,103,147,558,1852.8778213266235,37637,17,2.2805789523037165
1783,87,65,399,626,3724.6201161760955,8837,4097,2.3083150838754163
1784,125,201,329,508,3873.869937350657,22202,82,1.5665027649763459
1785,67,130,216,706,2515.3966139746494,2917,6562,2.340835854828949
1786,112,100,464,1179,4460.63509827671,13457,82,1.8049546573146498
1787,15,100,135,921,1615.3017295715113,11665,6562,2.1141883545262106
1788,59,219,499,940,5171.081350329017,17957,6562,1.7946708878709186
1789,68,223,223,828,3001.490483269706,677,257,2.357181210141951
1790,43,121,474,916,4485.487005836672,5185,17,2.364488348617379
1791,104,228,389,1091,4431.107431412033,23410,2,2.1908861928429078
1792,96,173,407,852,4304.868621844448,34226,6562,1.9695377122827094
1793,93,224,479,1163,5109.25793202018,20737,2402,1.511661593981481
1794,92,139,223,943,2667.3323610391008,7922,6562,1.9474744903478545
1795,107,151,432,994,4428.4977341380445,25282,2402,1.6733359602528306
1796,92,155,203,897,2580.9972037058624,82,82,1.4725396226850966
1797,102,58,208,1070,2197.2206202796688,27226,1297,1.5910853551358548
1798,86,67,168,929,1883.8021814013102,12101,257,1.453405179956723
1799,63,85,203,952,2196.08827642882,677,2402,1.7737659554052665
1800,5,66,379,882,3388.6398234268786,13457,2402,1.4335638480575246
1801,112,116,485,640,4701.864711563964,25922,2402,1.9548533308681648
1802,48,166,415,1055,4231.551685527774,1765,626,1.5412795119127793
1803,122,215,474,592,5091.857942995425,30977,82,1.8937826057391798
1804,128,185,268,1154,3318.779738204648,7745,2402,1.9003069086336726
1805,124,116,184,1123,2320.1403807690563,23105,4097,1.4012430237691738
1806,78,192,392,625,4233.016067020443,11026,6562,2.045072873083714
1807,8,172,244,601,2803.0697764584306,13226,17,1.4498131290283887
1808,69,113,378,1045,3737.598546517844,28562,2402,1.402255735854185
1809,49,100,212,877,2305.757537437465,37,17,1.6556566949210383
1810,121,161,135,1066,2128.47280283101,4226,6562,1.8881451132259623
1811,5,228,378,779,4125.763412684695,16642,2,1.6940520265473669
1812,21,81,180,625,1901.1791905475984,35722,257,1.5657072737155988
1813,12,192,157,521,2207.597522640131,39602,2402,1.732622722239244
1814,10,85,218,882,2198.758663254546,7226,1,1.8895901471456131
1815,47,122,256,713,2754.3446729649236,27890,2,1.824416407287093
1816,115,87,182,1006,2150.934860437845,12322,17,1.52102473336585
1817,94,176,142,729,2194.831543568699,23410,626,2.099018779722364
1818,63,144,313,630,3347.148308998972,13457,17,2.010440068132063
1819,70,132,157,940,2058.7717901661604,26897,257,1.8575242179723692
1820,11,222,270,823,3247.1805595450046,65,1297,1.6096564514875897
1821,46,73,415,881,3799.1616527760716,22202,1,1.9462584362651456
1822,122,113,260,1187,2910.2548063554195,14642,257,2.0008598087569713
1823,100,225,245,1094,3256.5908614573877,23105,257,1.5590513877840144
1824,112,211,389,710,4371.404973076234,21610,6562,1.753878508538493
1825,72,187,417,654,4396.510014769046,8650,1297,2.1405262094222075
1826,94,159,338,710,3684.3448903581925,4226,1297,1.7579810721353777
1827,81,183,280,1007,3301.572068952284,35345,6562,1.6681335681288816
1828,91,132,465,1178,4569.756409432269,11882,626,1.6940191558071334
1829,129,133,335,1167,3617.5190504960365,5777,82,1.995292718180084
1830,38,161,365,566,3786.454267750545,6725,626,1.8960112356948384
1831,31,191,413,615,4293.249539974507,5477,2,2.1080836433416104
1832,8,84,353,1172,3270.267738430451,1937,1297,2.235597944017541
1833,72,170,239,775,2894.7135288620348,1937,2,2.001945517015243
1834,62,209,314,896,3651.3787995247853,35345,6562,1.770071486061997
1835,79,58,321,1186,3051.0663696852143,26245,2402,1.9412217877588631
1836,114,112,335,812,3488.1057012459296,19601,626,1.5420465903413203
1837,107,70,391,977,3726.913377975145,6562,17,1.4460029754611703
1838,107,120,136,743,1917.3246399806453,28562,17,1.885655947122558
1839,4,164,279,828,3037.2151587158455,15377,2402,1.6998022637738672
1840,57,217,281,656,3413.4092129825326,3845,626,1.4677826466748163
1841,93,183,424,541,4480.069462636156,3250,257,2.1731620478114095
1842,46,197,163,501,2353.45422972693,10817,1297,1.5744938424737576
1843,2,212,155,986,2261.192086929361,36482,4097,1.6600927964645518
1844,120,100,407,1010,4022.0648532396303,38417,17,2.176379735855693
1845,77,191,438,948,4593.704677309383,38810,2402,2.3684644928225365
1846,75,106,498,862,4678.4529659027485,9605,257,1.6471070670636336
1847,29,121,294,524,3014.6737796108687,33857,1297,2.1786162905790074
1848,79,103,469,868,4441.745073220332,4901,2,1.8621418816118767
1849,94,148,345,1161,3689.263010131605,15626,6562,1.5992857895569448
1850,88,208,250,552,3192.0240286889034,5185,6562,1.8031000179627457
1851,91,101,277,549,2923.247162117904,14401,257,1.9179497789002666
1852,78,111,155,902,1964.434711162044,362,257,2.388201110259176
1853,67,66,333,710,3156.554382300036,1090,82,1.632981740987316
1854,49,210,421,1152,4483.4193747426125,31685,1297,2.241260528396774
1855,112,103,341,1022,3489.753779141629,5477,2402,2.115862722428975
1856,57,224,244,1105,3149.3915435073586,226,626,2.2438175565699936
1857,121,219,170,1149,2675.6526872892014,33490,82,2.256958027011705
1858,83,142,362,627,3774.2758094733713,4226,2402,1.470757401548151
1859,77,108,416,1180,4035.7734087923645,5777,17,1.9318700687458934
1860,43,129,406,692,3978.4215494328487,29930,626,2.0722925427705032
1861,27,166,402,1144,4080.6183584582363,1370,2402,1.4024398483300384
1862,103,224,440,1191,4818.749313984493,31685,1297,1.589613280059938
1863,32,135,470,960,4493.413474056599,101,1,2.174512357981101
1864,77,99,171,627,2034.648946926182,7922,4097,2.1450365195972707
1865,26,226,402,539,4354.9955608341,9802,2402,1.5619241206763803
1866,46,122,380,517,3744.1835578369755,4357,17,2.1894227435630516
1867,45,110,195,1146,2207.3378747135193,6242,257,2.2183825601373743
1868,81,92,206,1084,2291.0538750996266,19322,1297,1.8251309534057758
1869,34,188,146,698,2149.7034764027467,15877,6562,2.1183771835065004
1870,40,169,258,876,2971.8622226814496,24337,1297,1.554940789387118
1871,126,111,170,571,2189.4522708254317,12322,4097,1.547565362143176
1872,25,142,253,745,2774.154945608259,11026,2,1.8180848160398464
1873,104,86,136,537,1754.353534933155,16901,257,1.4992196589443445
1874,2,165,407,619,4061.4820057532106,5042,1,1.952536946211092
1875,13,155,200,1015,2383.644649413075,65,2402,2.0299152189546033
1876,102,146,492,607,4874.381281145491,3845,4097,2.340607331455937
1877,106,196,273,773,3360.545121065671,18497,2,1.9141461646306155
1878,23,233,362,911,4060.176670958187,21026,1297,1.872290085070059
1879,21,77,426,839,3850.8064207618995,485,1297,1.6902107451944994
1880,67,72,325,743,3120.8174949011755,14162,17,2.2326978625381977
1881,100,205,391,1024,4333.242358758456,38417,17,2.1976369364208495
1882,115,152,305,935,3434.645937794733,4490,1,2.2712446641444313
1883,58,212,418,648,4488.5617320555775,22202,257,1.8034705362764054
1884,77,89,262,1132,2716.8653419808456,2402,6562,1.8544427239830024
1885,72,102,208,1007,2333.621255034747,1850,4097,1.914907543843111
1886,47,136,236,713,2659.359614400933,1370,257,1.5495834056739666
1887,63,124,149,652,1942.9807905332814,12101,2,1.915479256579784
1888,99,114,408,1169,4048.0007051131397,20450,6562,1.7862717841992533
1889,35,125,458,824,4357.831506409412,82,82,1.465254523900121
1890,128,171,359,1014,3982.5359300626014,1297,1297,2.3419388982247566
1891,122,191,390,1015,4308.98169049118,21905,2,1.968660768776969
1892,13,141,312,685,3214.977110424221,17425,257,2.1557492098420274
1893,85,60,414,761,3816.8139552030852,12545,1297,1.8008049937978339
1894,70,174,162,1156,2292.370244924957,29585,6562,2.3313517844234637
1895,127,191,192,505,2736.3527789468694,7745,17,2.3105799040850243
1896,36,96,415,860,3883.0526434856347,17957,626,1.6381825629631772
1897,13,81,192,1031,1978.9889948809719,13690,17,2.225085069721004
1898,8,174,173,841,2243.5696627699135,5777,1297,1.6598508973561512
1899,41,64,200,938,2026.6283523359139,13925,1297,1.802600478490461
1900,49,76,239,1180,2411.2227017683113,19045,4097,2.1937607163337467
1901,104,186,193,758,2670.761907997328,1370,6562,1.7626732055382517
1902,76,121,487,1183,4662.060741896491,2402,6562,2.394074704673241
1903,17,79,376,1135,3451.0904810275597,962,2,1.4190836065522703
1904,65,127,279,1083,3001.437474945034,9217,6562,1.9253136178943975
1905,82,178,242,625,2977.3331665880364,7397,17,1.467763166071704
1906,40,145,372,572,3772.7000353891826,170,17,1.7412484619278144
1907,71,102,274,1002,2859.1343045286567,27890,1,1.410760476357865
1908,6,78,277,715,2630.356494224024,3722,1297,1.7785160243580274
1909,51,121,484,533,4582.940367839732,35345,2,1.8951092958074613
1910,116,58,147,605,1739.7073469953937,1090,1,2.3991021509241426
1911,79,226,236,797,3143.2686439852587,21610,6562,1.5474015164452342
1912,45,103,359,930,3486.5551448419856,15877,626,2.043948118695054
1913,39,118,185,608,2150.9035243681546,7397,257,2.3953938098674965
1914,74,215,401,605,4401.446984379237,34597,257,1.6172538470582314
1915,51,80,137,1182,1618.417859410098,16642,17,2.2807813226031444
1916,96,173,284,530,3321.162258252533,3601,6562,2.3402604912649028
1917,52,180,217,584,2719.9484768557268,32762,2,1.9819155155142858
1918,4,122,409,661,3883.8552593314776,197,626,2.044893295617913
1919,61,214,352,1091,3976.6410673939386,22802,2,1.633957652940321
1920,5,163,203,1047,2427.1835725758806,12101,82,2.0369440345699514
1921,85,122,342,1192,3525.79410083972,6562,2402,2.3277404442202867
1922,95,214,169,832,2587.1412176549434,23105,17,1.5990832753003223
1923,23,64,369,1184,3339.2686868624064,3601,2,1.5543190907646607
1924,120,227,406,1080,4597.903222849963,842,6562,1.9492279388251594
1925,45,179,176,574,2372.1360819760407,23717,82,1.5004497914285597
1926,116,121,330,797,3494.284464459391,2602,17,1.8664252650788962
1927,95,100,387,787,3806.8433923917305,362,1,1.9021858929512545
1928,116,103,138,749,1874.5413113579796,14642,2402,2.342560053144092
1929,101,88,193,789,2213.3700177523256,2602,6562,1.425825688034236
1930,129,200,141,1049,2373.8576283591597,1297,257,1.5592661600289595
1931,45,78,219,1084,2252.0566549595546,2602,1297,1.5874462129955402
1932,94,224,295,650,3639.1031633067687,6401,1297,1.537406849457613
1933,99,194,172,619,2527.8129627099015,10610,1297,2.1089931510502895
1934,14,116,439,1094,4118.739698988458,5930,2,1.5288330402825805
1935,87,138,389,1067,3980.3373622292775,65,1297,2.099697251598543
1936,118,79,304,594,3097.4133946278644,35345,1,2.3415151060008528
1937,110,127,175,847,2267.806100301122,9026,1297,1.64630927065852
1938,24,109,496,1196,4564.091950425479,2305,257,1.840629936060533
1939,36,73,423,580,3840.796135642985,5477,82,1.8746186009240804
1940,30,81,311,681,2968.4653119080335,1157,2,1.5911268896489488
1941,54,56,207,1198,2074.782047018592,7397,1,2.0083772193898177
1942,5,104,367,786,3467.817014092939,17957,1,2.0505393064273143
1943,87,75,265,530,2698.770611098698,5626,82,2.3829617255334212
1944,52,160,244,1075,2844.328710560782,4357,2,2.3266858538290456
1945,46,174,285,589,3223.719802229,16385,2,2.193813630123205
1946,33,79,263,870,2581.800201668623,626,1297,1.496277764816391
1947,1,113,268,595,2707.831530366227,1090,1,1.9023603116714467
1948,41,70,453,619,4078.5566313272925,24026,6562,1.7527841156019999
1949,48,166,412,882,4207.457860460317,22501,2402,1.5304182504959547
1950,58,159,140,517,2021.3585259449635,13457,2402,2.085150221013032
1951,83,148,194,1121,2457.2428481121447,14642,257,2.0026922211110953
1952,58,162,498,569,4898.733653620123,122,6562,2.3601236139187245
1953,39,224,312,1136,3653.8628318932033,11882,2,1.5202415284089272
1954,107,59,274,896,2740.7531240921585,101,1,2.3984086750002085
1955,9,56,239,693,2231.701299041751,33857,4097,1.7150002476982968
1956,59,113,230,961,2531.356711511494,22501,257,2.049888665205879
1957,86,191,286,966,3397.475801683992,37250,2402,2.09328898518422
1958,59,67,431,544,3927.7220049685975,38026,82,2.3532349923640603
1959,57,114,458,502,4355.53636216906,842,2,2.3151931897465015
1960,70,62,472,772,4257.2782414281155,33125,6562,2.119258288203623
1961,85,219,265,799,3356.2567814685094,30626,6562,1.8163835529551235
1962,82,153,480,780,4766.493984626505,2501,4097,2.2655913098198615
1963,49,204,178,779,2512.024014794403,29242,626,1.9464558135664363
1964,20,154,279,601,3026.8597985925408,6242,4097,1.5008037764722877
1965,68,93,474,696,4411.151056850713,11450,2402,1.906292759029835
1966,57,114,388,1170,3795.485353496728,30277,257,2.2348705916489426
1967,85,57,457,728,4147.239808446576,37637,626,2.075431719670721
1968,1,104,320,1009,3082.9399573055343,1765,82,2.0753014817919153
1969,122,128,379,654,3931.691609217149,1937,626,1.897114594315235
1970,128,73,383,959,3722.94951053923,32042,626,1.4678644694859733
1971,129,199,378,598,4264.870381305964,2705,257,2.0847283371691097
1972,80,178,229,531,2868.5605335302607,15377,82,1.9971938597758894
1973,61,213,190,655,2676.452400636275,26245,17,1.4847495311204737
1974,3,153,456,533,4400.844891207582,9410,2402,1.8803940445387353
1975,127,177,400,988,4335.788604830903,5042,2402,2.3453195027145313
1976,103,130,216,776,2594.8252829029507,12545,82,2.1667168766568756
1977,55,111,268,598,2817.810158360487,4625,6562,1.6582226867786993
1978,47,159,439,704,4388.998168821096,29242,626,2.0062957711799623
1979,5,164,303,1049,3231.746364370031,20165,17,1.6415325403015153
1980,49,177,242,1006,2900.240281581224,901,82,1.5561493886890396
1981,31,184,292,1114,3292.104598457345,19045,6562,2.200698435062784
1982,64,82,366,594,3488.0232728537953,22202,2402,2.2026936230561556
1983,93,82,459,654,4296.271211101291,8465,6562,1.4397433466432932
1984,25,211,421,611,4435.440342057371,4625,1,2.044502990024652
1985,115,70,321,543,3184.9345455968255,3970,626,2.3344705353208797
1986,122,89,266,1073,2847.3304165897443,3026,82,2.090434880177602
1987,84,202,400,1074,4356.252664840606,32401,2402,1.4983739801561118
1988,92,196,270,919,3306.2785707449984,29930,2402,2.248160050331144
1989,101,165,463,525,4727.3806193329165,17162,626,2.2701679344958094
1990,38,57,462,690,4083.8493780199947,25282,1,2.2471059478307143
1991,23,113,497,678,4588.2938488724785,3365,6562,2.246244807516461
1992,100,176,282,1150,3328.0787573057346,8650,1,2.2363728171333306
1993,70,117,203,614,2357.82952458023,2117,4097,1.6289092599193342
1994,82,119,154,717,2001.7037708257656,37,6562,1.4257484502815547
1995,55,120,398,1105,3898.9660692109433,23717,17,1.772232856667626
1996,38,87,327,639,3141.7525468028025,6562,17,1.6731770194202633
1997,91,153,334,754,3618.1683285853396,3482,257,2.3595429446955416
1998,105,77,185,1093,2106.9456301371397,36101,257,1.4972572156912811
1999,76,89,449,760,4210.621445686524,36482,626,1.441058907958366
2000,5,104,351,777,3339.744465935838,23105,2,1.6091128776559245
2001,117,93,418,575,4071.5953168586166,24026,257,1.7189282959575976
2002,90,112,315,658,3275.4459345762084,17957,1,2.241925052409636
2003,42,104,402,506,3829.242959234272,362,2402,1.4349724941071325
